Datetime,Dew Point (C),H2S (ppb),Humidity (%),NO2 (ppb),O3 (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temp (C)
2022-07-20 13:46:53,15.69,0.0,32.82,0.0,71.63,2.56,3.58,11.25,34.36
2022-07-20 13:41:55,15.71,0.0,33.07,8.47,59.12,2.63,4.12,21.05,34.25
2022-07-20 13:36:52,15.43,0.0,33.27,2.54,68.65,2.57,3.46,9.13,33.82
2022-07-20 13:31:55,15.42,0.0,33.83,0.0,70.92,2.7,3.77,12.32,33.51
2022-07-20 13:26:55,16.3,0.0,35.39,0.0,72.53,2.52,3.53,10.57,33.71
2022-07-20 13:21:53,16.44,0.0,36.61,6.06,66.33,2.93,4.48,16.74,33.27
2022-07-20 13:16:55,16.29,0.0,36.14,4.13,68.36,2.84,4.02,12.41,33.33
2022-07-20 13:11:53,16.25,0.0,35.17,0.0,73.27,2.71,3.87,11.94,33.77
2022-07-20 13:06:56,16.43,0.0,35.3,0.0,69.5,2.78,3.89,10.64,33.91
2022-07-20 13:01:55,16.51,0.0,36.6,0.0,64.47,2.74,3.68,10.05,33.36
2022-07-20 12:56:53,16.77,0.0,37.23,0.67,69.83,2.79,3.75,9.29,33.34
2022-07-20 12:51:55,15.82,0.0,35.9,3.47,66.26,3.14,4.15,11.12,32.92
2022-07-20 12:46:53,16.64,0.0,39.13,4.77,64.13,3.17,4.25,11.1,32.31
2022-07-20 12:41:55,15.79,0.0,37.61,7.39,63.0,2.9,3.98,10.05,32.06
2022-07-20 12:36:53,15.97,0.0,38.74,3.67,69.12,2.97,4.29,14.7,31.73
2022-07-20 12:31:56,15.61,0.0,37.63,0.0,71.92,2.94,3.97,11.66,31.84
2022-07-20 12:26:55,16.27,0.0,38.8,0.0,66.48,2.97,4.06,11.29,32.04
2022-07-20 12:21:53,16.92,0.0,41.06,1.34,67.99,2.8,3.83,9.83,31.77
2022-07-20 12:16:55,16.76,0.0,41.29,6.08,65.72,2.88,3.97,10.17,31.5
2022-07-20 12:11:53,16.54,0.0,41.14,1.44,71.62,2.74,3.87,11.42,31.32
2022-07-20 12:06:56,17.01,0.0,42.56,1.96,70.58,2.72,3.97,10.22,31.25
2022-07-20 12:01:54,16.33,0.0,41.11,5.37,66.03,2.79,3.89,12.5,31.09
2022-07-20 11:56:52,16.5,0.0,41.55,2.38,68.75,2.81,4.15,13.69,31.09
2022-07-20 11:51:55,16.71,0.0,42.03,5.21,63.31,2.75,4.04,14.49,31.13
2022-07-20 11:46:53,16.49,0.0,41.59,5.02,61.9,2.59,3.67,11.94,31.06
2022-07-20 11:41:55,16.24,0.0,41.24,3.29,60.66,2.68,3.81,11.42,30.94
2022-07-20 11:36:53,15.97,0.0,41.54,7.91,54.25,2.72,4.04,14.28,30.51
2022-07-20 11:31:56,15.54,0.0,40.45,3.2,61.29,2.55,3.9,14.03,30.5
2022-07-20 11:26:55,15.46,0.0,41.23,0.03,59.21,2.84,3.86,9.05,30.07
2022-07-20 11:21:53,15.77,0.0,42.78,2.63,60.99,2.64,3.6,8.65,29.77
2022-07-20 11:16:55,16.12,0.0,43.85,4.03,60.22,2.89,4.17,13.71,29.73
2022-07-20 11:11:53,16.26,0.0,45.35,8.45,56.38,3.27,4.57,13.29,29.31
2022-07-20 11:06:56,16.25,3.31,45.59,7.46,58.7,3.45,4.6,11.65,29.2
2022-07-20 11:01:55,15.86,0.0,43.84,0.0,64.43,3.65,4.75,9.29,29.45
2022-07-20 10:56:53,16.5,0.0,44.87,0.0,62.41,3.96,5.2,12.81,29.75
2022-07-20 10:51:55,16.94,0.0,46.46,6.17,56.71,3.76,5.37,16.17,29.63
2022-07-20 10:46:53,16.8,0.0,46.31,7.45,56.6,3.19,4.56,12.6,29.54
2022-07-20 10:41:55,16.72,2.7,46.48,11.55,50.85,3.0,4.34,11.93,29.38
2022-07-20 10:36:53,16.52,0.69,46.09,6.7,54.85,2.95,4.33,13.18,29.31
2022-07-20 10:31:56,16.36,1.55,45.84,12.83,43.66,3.3,4.69,11.09,29.22
2022-07-20 10:26:55,16.67,0.1,47.33,11.21,43.96,3.2,4.63,14.39,29.01
2022-07-20 10:21:53,15.88,10.16,45.12,11.43,48.7,3.32,5.04,16.39,28.97
2022-07-20 10:16:55,16.22,0.0,46.69,8.77,42.78,3.26,4.91,15.28,28.76
2022-07-20 10:11:53,16.86,6.78,48.96,15.95,38.46,3.83,5.54,13.37,28.64
2022-07-20 10:06:56,16.16,12.79,47.36,20.79,34.51,4.3,6.62,23.69,28.45
2022-07-20 10:01:54,16.09,0.0,47.1,10.74,42.18,3.53,5.56,18.23,28.46
2022-07-20 09:56:53,15.62,6.24,46.33,19.91,30.84,3.91,6.56,23.47,28.23
2022-07-20 09:51:55,15.31,0.0,45.87,17.23,34.83,3.47,5.63,22.0,28.06
2022-07-20 09:46:53,15.65,0.0,47.93,18.5,31.65,3.5,5.54,17.46,27.68
2022-07-20 09:41:54,15.75,4.23,49.24,25.03,25.77,4.44,7.05,21.15,27.33
2022-07-20 09:36:52,15.42,6.14,49.85,28.85,19.73,5.68,8.43,23.13,26.76
2022-07-20 09:31:56,15.04,4.97,49.83,24.61,25.53,4.52,6.91,19.78,26.35
2022-07-20 09:26:54,14.73,3.14,50.37,25.22,20.8,4.3,6.19,16.34,25.83
2022-07-20 09:21:52,15.68,0.69,54.87,19.97,26.51,3.79,5.3,12.51,25.42
2022-07-20 09:16:54,15.64,20.31,55.25,25.78,27.86,3.55,4.92,10.75,25.26
2022-07-20 09:11:52,15.21,7.45,54.17,26.94,29.89,3.72,5.17,12.55,25.12
2022-07-20 09:06:56,15.08,9.29,53.89,29.6,27.78,4.37,6.08,13.8,25.08
2022-07-20 09:01:54,14.91,15.83,53.71,36.09,15.16,5.22,7.55,20.99,24.95
2022-07-20 08:56:52,14.35,13.0,52.28,31.22,12.84,4.39,6.11,13.02,24.79
2022-07-20 08:51:55,14.28,6.38,52.36,23.26,18.47,4.0,5.66,13.26,24.7
2022-07-20 08:46:53,14.58,6.93,53.69,26.64,18.25,4.13,5.81,12.36,24.6
2022-07-20 08:41:55,14.64,7.11,54.3,23.88,27.76,3.69,5.18,11.09,24.47
2022-07-20 08:36:53,14.65,11.48,54.48,26.85,24.32,3.97,5.58,15.52,24.43
2022-07-20 08:31:56,14.43,10.74,54.13,27.77,20.02,3.44,4.8,9.9,24.3
2022-07-20 08:26:55,14.61,12.01,55.05,24.59,20.94,3.11,4.49,9.6,24.21
2022-07-20 08:21:53,14.34,14.4,54.41,25.72,17.45,3.72,5.38,13.38,24.12
2022-07-20 08:16:55,14.45,15.1,55.04,24.36,14.08,3.86,5.49,12.1,24.05
2022-07-20 08:11:52,14.19,17.33,54.39,24.15,17.94,3.49,4.94,12.87,23.96
2022-07-20 08:06:56,13.97,8.28,53.9,22.75,17.65,4.08,5.68,18.52,23.88
2022-07-20 08:01:54,14.17,11.55,54.93,24.57,15.75,3.44,4.75,12.25,23.78
2022-07-20 07:56:53,14.19,11.46,55.5,23.14,15.57,3.81,5.13,12.47,23.62
2022-07-20 07:51:55,14.58,12.72,57.21,20.36,15.83,2.94,3.93,8.48,23.54
2022-07-20 07:46:52,14.85,20.66,58.6,21.6,14.3,3.02,4.14,9.24,23.42
2022-07-20 07:41:55,14.84,27.99,58.98,25.88,12.2,3.09,4.1,8.91,23.31
2022-07-20 07:36:52,14.71,31.37,58.95,35.72,3.92,3.23,4.36,9.25,23.18
2022-07-20 07:31:56,14.35,28.1,57.99,38.14,2.63,3.41,4.4,8.5,23.07
2022-07-20 07:26:55,14.13,23.27,57.71,44.03,0.0,3.74,4.69,8.04,22.91
2022-07-20 07:21:53,13.8,26.99,56.89,48.04,0.0,4.13,5.11,9.16,22.8
2022-07-20 07:16:55,13.59,31.5,56.48,50.13,0.0,4.09,5.29,9.26,22.69
2022-07-20 07:11:54,13.37,27.21,55.88,49.15,0.0,4.05,5.04,7.51,22.63
2022-07-20 07:06:55,13.14,22.25,55.15,47.9,0.0,3.63,4.63,8.34,22.6
2022-07-20 07:01:55,13.0,26.33,54.73,50.54,0.0,3.91,5.0,8.34,22.58
2022-07-20 06:56:53,12.8,17.24,54.1,47.91,0.0,3.55,4.52,7.77,22.55
2022-07-20 06:51:54,12.74,13.65,53.97,46.81,0.0,3.34,4.29,7.35,22.52
2022-07-20 06:46:53,12.5,11.86,53.25,47.68,0.0,3.24,4.18,7.79,22.49
2022-07-20 06:41:55,12.42,9.56,53.16,46.26,0.0,3.16,3.99,6.46,22.43
2022-07-20 06:36:52,12.35,4.68,53.0,41.63,1.58,2.57,3.31,5.4,22.4
2022-07-20 06:31:56,12.43,5.82,53.4,40.53,2.14,2.83,3.56,5.69,22.36
2022-07-20 06:26:54,12.73,5.65,54.38,43.79,0.0,2.78,3.59,5.77,22.39
2022-07-20 06:21:53,12.71,5.78,54.17,43.16,1.58,2.87,3.72,6.93,22.43
2022-07-20 06:16:55,12.87,6.49,54.75,40.84,2.66,3.31,4.12,6.07,22.43
2022-07-20 06:11:53,12.94,7.69,55.04,37.73,5.95,2.73,3.41,5.55,22.42
2022-07-20 06:06:56,13.31,7.18,56.32,36.04,10.76,2.6,3.22,5.97,22.43
2022-07-20 06:01:55,13.8,12.8,58.06,38.6,10.16,2.84,3.53,5.92,22.46
2022-07-20 05:56:53,13.88,16.15,58.34,43.16,5.18,3.13,3.9,6.26,22.46
2022-07-20 05:51:55,13.97,22.35,58.58,47.74,0.0,3.82,4.64,7.09,22.49
2022-07-20 05:46:53,13.92,25.29,58.25,48.67,0.0,3.87,4.63,7.57,22.53
2022-07-20 05:41:54,13.96,17.03,58.35,40.01,11.51,3.04,3.67,6.3,22.55
2022-07-20 05:36:53,13.89,17.82,58.0,36.92,16.41,3.03,3.8,6.03,22.58
2022-07-20 05:31:56,13.83,15.39,57.83,29.52,25.05,2.98,3.63,5.51,22.56
2022-07-20 05:26:55,13.91,16.63,58.01,30.9,21.28,2.96,3.48,5.43,22.59
2022-07-20 05:21:53,13.86,18.21,57.79,33.95,17.71,3.18,3.84,6.42,22.6
2022-07-20 05:16:55,13.79,18.44,57.42,36.85,14.74,3.4,4.0,6.02,22.63
2022-07-20 05:11:53,13.76,18.88,57.1,40.23,8.93,3.65,4.38,7.06,22.69
2022-07-20 05:06:56,13.69,18.77,56.73,36.53,12.91,3.3,3.97,5.81,22.73
2022-07-20 05:01:55,13.68,18.84,56.68,32.92,18.34,3.51,4.12,5.8,22.73
2022-07-20 04:56:53,13.82,17.36,56.95,30.56,21.32,3.38,3.95,5.18,22.8
2022-07-20 04:51:55,13.84,20.59,56.9,32.32,21.4,3.52,4.18,6.43,22.83
2022-07-20 04:46:53,13.93,19.83,57.11,32.76,20.25,3.18,3.77,5.44,22.87
2022-07-20 04:41:55,13.96,22.51,57.13,33.02,20.39,3.28,3.9,6.32,22.9
2022-07-20 04:36:53,13.83,24.78,56.55,35.63,19.57,3.28,3.92,5.99,22.93
2022-07-20 04:31:55,13.67,23.58,55.88,39.88,12.49,3.4,4.02,5.92,22.96
2022-07-20 04:26:55,13.51,22.19,55.32,37.74,13.07,3.52,4.17,6.42,22.94
2022-07-20 04:21:52,13.39,24.78,54.56,38.11,15.05,3.54,4.2,5.86,23.04
2022-07-20 04:16:54,13.22,21.9,53.82,34.16,18.11,3.43,4.13,6.76,23.09
2022-07-20 04:11:52,13.0,20.06,52.81,32.81,21.66,3.36,4.03,6.6,23.17
2022-07-20 04:06:56,12.94,16.86,52.4,29.81,25.87,3.23,3.87,6.63,23.22
2022-07-20 04:01:55,12.9,16.8,52.2,28.7,27.7,3.21,3.89,6.88,23.25
2022-07-20 03:56:53,12.86,17.35,51.88,28.89,27.35,3.24,3.95,6.82,23.31
2022-07-20 03:51:54,12.81,18.3,51.57,31.52,23.23,3.38,4.02,7.86,23.35
2022-07-20 03:46:53,12.77,17.7,51.21,30.89,24.83,3.24,3.88,5.73,23.42
2022-07-20 03:41:54,12.71,17.6,50.66,32.03,24.17,3.39,4.03,6.39,23.54
2022-07-20 03:36:53,12.59,18.0,50.16,31.78,24.44,3.12,3.72,5.43,23.58
2022-07-20 03:31:56,12.58,17.23,49.84,30.98,24.65,3.06,3.72,5.13,23.66
2022-07-20 03:26:55,12.31,17.47,48.72,30.62,26.08,3.02,3.66,6.94,23.75
2022-07-20 03:21:53,12.21,15.96,48.04,30.07,25.37,2.92,3.57,6.13,23.88
2022-07-20 03:16:54,12.07,16.41,47.47,25.93,29.15,2.72,3.33,5.96,23.92
2022-07-20 03:11:52,11.91,14.44,46.64,30.52,24.72,2.68,3.35,7.05,24.05
2022-07-20 03:06:55,11.88,11.61,46.33,30.97,22.15,3.16,3.84,6.21,24.12
2022-07-20 03:01:55,11.93,8.35,46.37,33.73,17.12,2.87,3.48,6.3,24.16
2022-07-20 02:56:53,11.54,10.14,45.22,33.35,19.18,2.49,3.0,4.6,24.15
2022-07-20 02:51:54,11.52,6.25,45.1,27.74,24.24,2.04,2.53,4.53,24.17
2022-07-20 02:46:52,11.38,8.62,44.61,25.68,27.95,1.92,2.37,4.18,24.2
2022-07-20 02:41:54,11.11,6.5,43.9,21.67,33.37,2.01,2.52,3.91,24.17
2022-07-20 02:36:52,10.92,5.19,43.34,20.69,35.75,1.78,2.22,3.28,24.17
2022-07-20 02:31:56,10.76,3.11,42.64,17.78,41.02,1.78,2.34,4.82,24.27
2022-07-20 02:26:55,10.86,2.33,42.7,24.14,29.76,1.78,2.28,5.19,24.36
2022-07-20 02:21:53,10.84,4.9,42.46,30.78,18.94,2.01,2.53,5.15,24.43
2022-07-20 02:16:55,10.81,3.15,42.27,28.24,22.55,2.28,2.9,5.18,24.47
2022-07-20 02:11:52,10.69,1.07,41.81,26.24,25.84,2.22,2.79,4.73,24.51
2022-07-20 02:06:56,10.76,0.41,41.87,23.49,29.87,1.93,2.44,4.33,24.57
2022-07-20 02:01:55,10.75,1.52,41.78,23.35,29.04,2.02,2.59,4.22,24.6
2022-07-20 01:56:52,10.69,0.0,41.54,18.12,36.5,1.85,2.37,3.98,24.63
2022-07-20 01:51:55,10.55,0.0,41.19,17.84,37.22,1.74,2.22,3.77,24.61
2022-07-20 01:46:53,10.41,0.0,40.76,13.9,45.86,1.77,2.29,3.91,24.63
2022-07-20 01:41:55,10.77,0.0,41.49,11.16,51.05,1.73,2.19,4.09,24.74
2022-07-20 01:36:52,11.47,0.0,43.32,19.01,37.71,2.08,2.63,4.69,24.79
2022-07-20 01:31:56,11.7,4.84,43.82,26.05,30.19,2.18,2.76,5.1,24.85
2022-07-20 01:26:55,11.56,5.28,43.34,27.27,29.26,2.21,2.79,5.54,24.88
2022-07-20 01:21:53,11.51,5.2,43.16,28.21,27.13,2.29,2.93,5.65,24.89
2022-07-20 01:16:55,11.27,6.65,42.35,29.57,26.11,2.32,2.92,5.45,24.95
2022-07-20 01:11:52,11.48,2.46,42.79,25.83,29.33,2.51,3.19,6.17,25.01
2022-07-20 01:06:56,11.45,2.87,42.59,24.57,32.06,2.51,3.24,7.22,25.05
2022-07-20 01:01:55,11.6,0.68,42.89,22.2,34.56,2.69,3.39,6.45,25.11
2022-07-20 00:56:53,12.48,0.0,45.23,20.56,36.44,2.96,3.73,6.7,25.18
2022-07-20 00:51:55,12.63,13.3,45.45,39.09,12.28,4.08,4.98,8.27,25.26
2022-07-20 00:46:53,12.54,14.19,45.08,42.61,8.03,5.57,6.66,9.71,25.3
2022-07-20 00:41:54,12.52,13.66,44.79,38.51,13.27,4.55,5.53,9.29,25.39
2022-07-20 00:36:53,12.37,14.76,44.13,37.06,15.49,4.51,5.44,8.48,25.48
2022-07-20 00:31:56,12.38,13.17,43.96,34.07,19.28,4.34,5.25,9.54,25.54
2022-07-20 00:26:55,12.11,11.19,43.13,31.15,24.63,4.19,5.0,7.94,25.57
2022-07-20 00:21:53,11.95,7.61,42.46,35.72,16.44,4.25,5.11,9.88,25.66
2022-07-20 00:16:54,12.01,4.29,42.42,28.92,25.01,3.73,4.65,8.74,25.75
2022-07-20 00:11:53,11.63,6.75,41.09,26.92,28.96,3.74,4.7,9.25,25.86
2022-07-20 00:06:55,11.73,0.3,40.96,25.5,26.85,3.05,3.91,9.34,26.03
2022-07-20 00:01:55,11.85,0.0,41.1,23.74,27.61,3.27,3.99,6.81,26.09
2022-07-19 23:56:53,13.1,8.29,44.51,24.71,35.73,4.45,5.35,9.84,26.14
2022-07-19 23:51:55,12.48,12.84,42.55,27.44,36.26,4.82,5.68,9.53,26.21
2022-07-19 23:46:52,12.03,7.99,41.21,31.41,23.75,3.56,4.36,7.1,26.25
2022-07-19 23:41:54,11.92,3.14,40.8,32.55,18.58,3.41,4.1,7.37,26.3
2022-07-19 23:36:52,12.4,4.22,41.77,36.3,11.34,3.2,3.96,6.98,26.44
2022-07-19 23:31:56,12.86,10.06,42.93,26.87,27.46,3.73,4.54,7.64,26.48
2022-07-19 23:26:54,12.58,13.39,42.06,32.81,21.26,4.03,4.83,7.25,26.52
2022-07-19 23:21:53,13.07,7.14,43.24,32.73,21.13,4.07,4.97,8.5,26.59
2022-07-19 23:16:54,13.07,7.58,43.13,31.86,25.8,4.19,5.01,8.27,26.63
2022-07-19 23:11:53,13.42,9.94,43.92,29.91,30.19,4.53,5.35,8.58,26.72
2022-07-19 23:06:56,13.63,9.02,44.52,26.12,37.69,5.08,5.83,8.86,26.72
2022-07-19 23:01:55,13.9,13.99,44.85,31.53,32.5,5.72,6.59,10.64,26.89
2022-07-19 22:56:53,13.97,16.68,44.93,34.75,29.99,5.87,6.76,10.57,26.93
2022-07-19 22:51:55,13.94,15.32,44.86,29.52,36.4,5.91,6.81,9.42,26.93
2022-07-19 22:46:53,13.88,15.28,44.56,23.79,48.45,5.97,6.86,10.43,26.97
2022-07-19 22:41:55,13.93,17.18,44.58,28.72,39.99,6.13,6.99,10.12,27.03
2022-07-19 22:36:53,13.87,15.64,44.39,27.33,41.13,5.99,6.82,10.04,27.03
2022-07-19 22:31:56,13.84,14.08,44.19,26.74,44.97,5.58,6.47,9.51,27.07
2022-07-19 22:26:55,13.91,13.49,44.26,29.65,41.27,4.76,5.57,9.21,27.13
2022-07-19 22:21:52,13.76,12.87,43.89,28.79,43.46,4.32,5.01,8.34,27.1
2022-07-19 22:16:55,13.75,11.85,43.82,23.68,52.63,4.38,5.16,8.57,27.11
2022-07-19 22:11:53,13.79,14.62,43.79,31.34,41.86,4.56,5.42,9.3,27.17
2022-07-19 22:06:56,13.76,13.14,43.63,29.52,44.97,4.46,5.35,9.18,27.2
2022-07-19 22:01:55,13.78,13.55,43.48,28.41,46.11,4.37,5.25,8.44,27.29
2022-07-19 21:56:53,13.7,13.64,43.26,30.69,41.68,4.29,5.12,10.2,27.29
2022-07-19 21:51:55,13.67,15.1,43.04,33.03,36.91,4.15,4.95,7.49,27.34
2022-07-19 21:46:53,13.63,15.27,42.6,32.3,37.54,4.31,5.3,11.05,27.47
2022-07-19 21:41:55,13.59,13.6,42.07,33.19,36.65,4.21,5.08,8.95,27.64
2022-07-19 21:36:53,13.58,12.19,41.7,33.87,34.41,3.88,4.7,8.8,27.78
2022-07-19 21:31:56,13.59,13.36,41.51,37.26,27.59,4.17,5.06,9.26,27.87
2022-07-19 21:26:55,13.49,14.49,41.1,38.74,26.11,4.89,5.93,11.36,27.92
2022-07-19 21:21:53,13.3,12.07,40.55,27.3,44.69,4.84,5.7,10.81,27.95
2022-07-19 21:16:55,13.28,8.91,40.17,20.76,55.15,4.42,5.24,10.64,28.08
2022-07-19 21:11:53,13.24,7.48,39.99,24.28,48.34,4.06,4.91,9.22,28.12
2022-07-19 21:06:56,13.23,5.31,39.73,19.12,57.96,3.8,4.66,10.36,28.22
2022-07-19 21:01:55,13.18,4.82,39.23,19.45,57.4,3.78,4.61,8.87,28.38
2022-07-19 20:56:53,13.23,5.89,39.17,20.34,55.53,3.97,4.81,9.29,28.46
2022-07-19 20:51:55,13.2,4.79,38.74,21.22,54.37,3.67,4.46,8.47,28.62
2022-07-19 20:46:53,13.28,2.31,38.59,19.6,56.66,4.08,4.92,8.86,28.77
2022-07-19 20:41:55,13.39,3.86,38.49,18.89,58.09,3.89,4.67,9.51,28.94
2022-07-19 20:36:53,13.46,4.5,38.33,21.97,52.03,3.88,4.63,9.26,29.1
2022-07-19 20:31:56,13.68,3.02,38.36,19.88,54.61,3.99,4.9,9.26,29.32
2022-07-19 20:26:55,13.83,3.68,38.47,21.14,52.89,4.02,4.88,8.75,29.45
2022-07-19 20:21:53,13.88,5.95,38.37,20.06,55.11,3.83,4.67,9.43,29.55
2022-07-19 20:16:55,14.06,1.99,38.15,20.09,55.25,3.88,4.62,8.83,29.85
2022-07-19 20:11:53,14.14,2.37,37.94,19.37,54.93,3.84,4.59,8.39,30.04
2022-07-19 20:06:56,14.25,4.03,37.96,17.87,57.27,4.12,4.88,9.61,30.16
2022-07-19 20:01:55,14.22,2.32,37.45,14.5,64.51,4.35,5.23,11.14,30.35
2022-07-19 19:56:53,14.52,0.0,37.4,13.87,64.5,4.66,5.54,10.35,30.72
2022-07-19 19:51:55,14.84,5.24,37.66,18.19,57.72,4.42,5.35,10.85,30.96
2022-07-19 19:46:53,14.21,1.24,35.66,14.06,63.27,4.9,5.8,11.23,31.21
2022-07-19 19:41:55,14.66,0.0,36.47,15.35,55.88,4.8,5.66,9.46,31.32
2022-07-19 19:36:53,14.61,0.0,36.37,15.57,60.12,4.74,5.53,8.44,31.3
2022-07-19 19:31:56,14.66,0.0,36.88,19.38,53.87,4.77,5.55,9.11,31.12
2022-07-19 19:26:55,14.66,0.0,37.4,14.05,63.56,4.37,5.11,8.92,30.88
2022-07-19 19:21:53,15.46,0.0,39.37,9.92,72.52,4.01,4.76,10.31,30.88
2022-07-19 19:16:55,15.24,4.53,38.63,14.26,71.9,4.17,4.86,8.64,30.96
2022-07-19 19:11:53,15.56,0.76,39.16,14.21,69.16,4.31,5.07,9.58,31.08
2022-07-19 19:06:56,15.48,7.52,38.91,16.2,70.0,4.21,5.08,8.64,31.11
2022-07-19 19:01:55,15.05,4.26,37.85,12.08,73.98,4.2,4.94,7.62,31.11
2022-07-19 18:56:53,14.75,0.0,36.89,7.07,79.17,4.18,4.91,9.91,31.22
2022-07-19 18:51:55,14.89,0.0,36.54,2.48,84.76,4.44,5.27,9.16,31.54
2022-07-19 18:46:53,15.47,0.0,37.5,3.94,79.64,4.25,4.99,8.93,31.74
2022-07-19 18:41:55,15.48,0.62,37.11,8.29,77.13,4.48,5.25,7.76,31.94
2022-07-19 18:36:53,15.31,0.0,36.95,9.52,71.37,4.55,5.34,9.54,31.83
2022-07-19 18:31:56,15.73,0.0,37.71,8.25,77.21,4.53,5.32,8.15,31.94
2022-07-19 18:26:55,15.4,0.0,36.95,9.87,75.02,4.75,5.5,8.43,31.93
2022-07-19 18:21:52,15.19,0.0,36.13,4.74,80.25,4.57,5.39,9.24,32.08
2022-07-19 18:16:56,14.59,0.0,35.18,4.19,75.7,4.99,5.74,9.31,31.87
2022-07-19 18:11:53,15.58,0.0,37.12,0.0,81.5,4.61,5.36,7.57,32.06
2022-07-19 18:06:56,15.99,0.0,38.03,5.79,77.74,4.41,5.13,7.95,32.08
2022-07-19 18:01:55,15.76,0.0,37.74,10.42,71.15,4.31,5.12,9.31,31.95
2022-07-19 17:56:53,15.17,0.0,35.93,3.41,78.3,4.49,5.39,9.8,32.17
2022-07-19 17:51:55,15.91,0.0,37.72,2.35,75.56,4.32,5.13,8.69,32.14
2022-07-19 17:46:53,15.56,0.0,36.85,8.17,72.11,4.17,4.9,8.26,32.15
2022-07-19 17:41:54,16.36,0.0,38.53,1.77,74.37,4.31,5.09,8.08,32.27
2022-07-19 17:36:53,16.11,0.0,37.6,7.83,69.55,4.23,5.06,8.71,32.42
2022-07-19 17:31:56,16.39,0.0,38.77,7.06,68.42,4.05,4.81,7.98,32.2
2022-07-19 17:26:55,16.54,0.0,38.95,5.66,70.49,4.22,5.11,9.34,32.28
2022-07-19 17:21:53,16.68,0.0,39.11,7.96,69.43,4.26,5.04,8.4,32.36
2022-07-19 17:16:55,16.22,0.0,37.85,6.98,71.64,4.72,5.62,9.02,32.42
2022-07-19 17:11:52,17.6,0.0,42.12,11.09,65.15,4.31,5.11,9.52,32.08
2022-07-19 17:06:56,18.1,4.95,43.69,16.89,64.22,4.12,4.87,8.05,32.0
2022-07-19 17:01:54,18.45,13.58,44.07,21.4,62.91,4.33,5.15,8.9,32.22
2022-07-19 16:56:52,17.23,14.14,41.09,21.99,64.43,4.64,5.5,9.72,32.11
2022-07-19 16:51:55,18.04,8.39,42.49,15.66,68.04,4.61,5.51,10.01,32.42
2022-07-19 16:46:53,18.24,0.0,43.06,9.82,73.52,4.63,5.49,9.43,32.41
2022-07-19 16:41:55,18.09,9.12,42.17,13.57,72.39,4.67,5.59,9.62,32.61
2022-07-19 16:36:53,17.71,16.53,40.14,15.14,70.46,4.91,5.75,9.0,33.06
2022-07-19 16:31:55,17.48,0.0,39.78,8.61,70.58,5.01,6.04,11.77,32.96
2022-07-19 16:26:56,17.3,0.0,39.93,7.86,73.05,5.12,6.22,10.6,32.69
2022-07-19 16:21:53,17.35,0.0,40.24,8.24,73.36,5.02,5.97,12.19,32.61
2022-07-19 16:16:55,18.84,0.36,44.25,10.94,69.22,4.71,5.73,11.01,32.59
2022-07-19 16:11:53,17.25,12.97,39.83,16.58,68.95,4.58,5.57,9.81,32.68
2022-07-19 16:06:56,18.0,0.0,41.25,2.33,76.38,4.66,5.71,12.36,32.9
2022-07-19 16:01:55,18.16,15.06,41.68,15.56,66.69,4.32,5.24,10.84,32.89
2022-07-19 15:56:53,16.63,2.65,38.3,13.63,66.46,4.65,5.81,11.24,32.68
2022-07-19 15:51:55,17.13,0.0,40.44,3.1,76.39,5.2,6.39,10.47,32.28
2022-07-19 15:46:53,17.11,0.0,40.75,7.79,74.24,5.01,6.2,11.05,32.12
2022-07-19 15:41:55,16.99,0.0,39.75,4.93,76.81,4.73,5.78,11.37,32.42
2022-07-19 15:36:53,16.77,0.0,40.26,10.67,67.22,4.75,5.92,10.81,31.95
2022-07-19 15:31:56,16.85,0.0,39.81,3.81,75.5,4.61,5.82,11.87,32.24
2022-07-19 15:26:55,17.14,0.0,39.12,0.0,76.62,4.37,5.51,10.93,32.87
2022-07-19 15:21:53,17.38,0.0,40.05,6.53,70.68,4.27,5.43,11.42,32.73
2022-07-19 15:16:55,17.58,0.0,41.77,5.62,68.89,4.38,5.59,13.11,32.21
2022-07-19 15:11:53,17.01,0.79,39.97,8.22,70.52,4.0,5.03,11.2,32.35
2022-07-19 15:06:56,17.16,0.0,39.91,4.45,71.88,5.36,6.5,10.99,32.55
2022-07-19 15:01:55,17.28,0.0,41.87,9.2,63.37,4.09,5.29,11.89,31.83
2022-07-19 14:56:53,16.69,0.0,41.24,11.06,65.8,4.22,5.3,11.54,31.44
2022-07-19 14:51:55,17.09,0.0,42.69,5.87,73.17,3.98,5.13,11.39,31.28
2022-07-19 14:46:53,16.96,0.0,43.83,9.14,70.26,3.63,4.68,9.6,30.67
2022-07-19 14:41:55,17.17,0.0,45.74,9.58,71.39,3.42,4.45,8.61,30.16
2022-07-19 14:36:53,17.26,3.74,45.99,12.0,70.89,3.6,4.66,8.56,30.16
2022-07-19 14:31:56,17.17,7.98,46.86,16.69,66.43,3.7,4.76,10.66,29.73
2022-07-19 14:26:55,17.06,9.09,46.36,15.69,66.04,3.64,4.76,9.95,29.8
2022-07-19 14:21:53,17.35,6.92,45.7,13.23,66.73,3.53,4.61,10.62,30.37
2022-07-19 14:16:55,17.18,6.25,44.67,14.09,62.58,3.76,4.9,11.09,30.58
