Datetime,Dew Point (C),H2S GCc AVG1H (ppb),Humidity ext (%),NO2 GCc AVG1H (ppb),O3 GCc AVG1H (ppb),Pressure (hPa),TSP AVG1H (ug/m3),Temp ext (C)
2022-05-18 19:00:00,11.094999999999999,19.55,40.755,13.97,47.8,1011.525,14.15,25.395
2022-05-18 18:00:00,11.735,17.9,38.34,12.05,50.21,1010.9300000000001,22.15,27.155
2022-05-18 17:00:00,12.265,12.14,34.325,6.0,56.83,1010.1800000000001,32.8,29.655
2022-05-18 16:00:00,12.195,4.7,30.105,1.28,57.69,1009.6400000000001,21.45,31.869999999999997
2022-05-18 15:00:00,13.015,3.7,30.275,0.86,54.55,1009.44,19.91,32.724999999999994
2022-05-18 14:00:00,13.07,0.32,29.965,0.06,53.24,1009.6500000000001,17.32,32.97
2022-05-18 13:00:00,12.934999999999999,0.0,30.86,0.0,49.28,1009.635,19.87,32.29
2022-05-18 12:00:00,12.86,0.0,33.135000000000005,0.0,45.7,1010.03,20.72,30.950000000000003
2022-05-18 11:00:00,12.575,0.0,35.035,0.0,43.24,1010.1500000000001,19.15,29.655
2022-05-18 10:00:00,12.645,0.55,40.035,2.3,41.76,1010.225,18.75,27.425
2022-05-18 09:00:00,12.51,1.39,50.575,8.96,38.19,1010.3599999999999,16.66,23.35
2022-05-18 08:00:00,12.14,0.0,51.745,2.08,48.96,1010.0450000000001,11.36,22.575000000000003
2022-05-18 07:00:00,12.399999999999999,0.0,55.769999999999996,18.78,26.62,1009.7149999999999,12.43,21.62
2022-05-18 06:00:00,13.285,0.0,59.575,8.38,36.03,1009.4100000000001,12.04,21.494999999999997
2022-05-18 05:00:00,13.635000000000002,0.0,59.98,2.78,40.28,1009.285,12.24,21.75
2022-05-18 04:00:00,15.115,7.38,65.64,15.87,22.87,1009.735,15.87,21.84
2022-05-18 03:00:00,15.11,12.14,66.485,21.84,11.49,1009.91,16.41,21.625
2022-05-18 02:00:00,15.445,11.97,63.965,19.66,20.86,1010.0,19.29,22.61
2022-05-18 01:00:00,15.41,17.44,61.364999999999995,29.24,13.12,1010.13,16.38,23.259999999999998
2022-05-18 00:00:00,15.46,22.32,60.215,27.16,22.11,1010.205,14.54,23.63
2022-05-17 23:00:00,16.87,22.96,61.894999999999996,38.88,10.1,1010.395,17.35,24.67
2022-05-17 22:00:00,15.69,42.81,56.375,56.06,2.63,1010.48,20.86,24.975
2022-05-17 21:00:00,15.645,31.48,51.269999999999996,35.47,24.06,1010.19,19.39,26.525
2022-05-17 20:00:00,13.99,14.18,42.43,19.86,41.31,1010.03,15.65,27.939999999999998
2022-05-17 19:00:00,13.43,3.41,35.355000000000004,7.78,52.12,1010.1949999999999,15.84,30.47
2022-05-17 18:00:00,15.545,11.17,38.375,11.87,49.9,1010.9000000000001,16.09,31.424999999999997
2022-05-17 17:00:00,15.23,10.73,40.09,9.36,56.83,1011.315,15.71,30.299999999999997
2022-05-17 16:00:00,17.4,20.49,41.595,15.13,52.51,1011.825,15.87,32.085
2022-05-17 15:00:00,15.895,5.03,36.1,6.78,54.56,1012.645,15.36,32.905
2022-05-17 14:00:00,13.32,0.0,31.48,0.69,48.61,1013.48,12.18,32.4
2022-05-17 13:00:00,14.805,0.0,37.685,0.0,36.61,1013.99,16.97,30.91
2022-05-17 12:00:00,16.37,0.13,44.925,8.85,25.08,1014.41,31.43,29.59
2022-05-17 11:00:00,16.83,0.0,52.275,15.99,16.49,1014.7049999999999,35.28,27.485
2022-05-17 10:00:00,16.45,0.2,59.575,21.72,7.3,1015.04,27.67,24.855
2022-05-17 09:00:00,16.16,1.93,71.33,23.81,9.24,1015.125,23.72,21.57
2022-05-17 08:00:00,15.844999999999999,8.93,76.115,32.38,1.54,1015.335,22.74,20.189999999999998
2022-05-17 07:00:00,15.725000000000001,16.96,80.28999999999999,37.71,0.0,1015.22,24.39,19.205
2022-05-17 06:00:00,15.95,13.96,81.005,29.67,4.95,1014.86,21.41,19.29
2022-05-17 05:00:00,16.335,20.16,80.75,24.27,16.93,1014.895,23.47,19.740000000000002
2022-05-17 04:00:00,16.12,23.74,77.955,29.32,9.78,1015.24,19.89,20.085
2022-05-17 03:00:00,14.9,25.39,70.52000000000001,38.72,0.66,1015.1800000000001,16.69,20.445
2022-05-17 02:00:00,13.024999999999999,20.52,60.96,38.9,0.0,1015.025,15.62,20.845
2022-05-17 01:00:00,13.325,16.96,59.715,47.08,0.0,1015.075,15.61,21.59
2022-05-17 00:00:00,11.495000000000001,19.53,50.33,53.01,0.0,1014.64,14.45,22.33
2022-05-16 23:00:00,13.39,33.81,53.745000000000005,56.16,0.0,1014.835,15.84,23.295
2022-05-16 22:00:00,13.815000000000001,34.84,52.495000000000005,52.33,1.5,1014.61,16.65,24.145
2022-05-16 21:00:00,14.495000000000001,32.65,50.74,32.84,31.06,1013.635,17.74,25.455
2022-05-16 20:00:00,13.355,20.81,41.865,22.74,40.64,1013.225,13.45,27.46
2022-05-16 19:00:00,13.275,5.78,35.59,9.55,52.19,1013.03,12.5,30.174999999999997
2022-05-16 18:00:00,13.75,8.05,36.040000000000006,8.1,60.48,1012.98,12.17,30.495
2022-05-16 17:00:00,13.309999999999999,5.92,34.33,5.54,61.11,1013.4100000000001,13.64,30.845
2022-05-16 16:00:00,14.879999999999999,6.75,35.379999999999995,8.45,56.02,1013.935,13.36,32.11
2022-05-16 15:00:00,13.265,1.71,33.254999999999995,4.34,56.82,1014.9300000000001,19.25,31.354999999999997
2022-05-16 14:00:00,13.41,0.0,32.22,2.05,54.09,1015.1600000000001,18.95,32.08
2022-05-16 13:00:00,15.285,0.0,37.45,0.9,44.53,1015.7850000000001,21.71,31.560000000000002
2022-05-16 12:00:00,15.52,0.0,41.55,3.55,32.24,1016.4449999999999,30.72,30.005000000000003
2022-05-16 11:00:00,16.335,0.0,51.045,8.49,20.94,1016.45,35.01,27.35
2022-05-16 10:00:00,16.285,0.79,59.22,17.9,11.78,1016.5350000000001,26.31,24.78
2022-05-16 09:00:00,15.66,8.58,71.575,26.81,3.61,1016.74,24.07,21.0
2022-05-16 08:00:00,15.41,16.27,75.72999999999999,30.2,3.85,1016.615,20.67,19.82
2022-05-16 07:00:00,14.385,22.22,74.33500000000001,38.26,0.0,1016.0799999999999,19.93,19.06
2022-05-16 06:00:00,14.14,14.1,73.78,30.61,0.87,1015.51,18.43,18.925
2022-05-16 05:00:00,14.065000000000001,12.59,70.69,25.91,5.2,1015.1949999999999,15.9,19.534999999999997
2022-05-16 04:00:00,14.29,16.45,67.625,30.87,2.34,1015.245,14.85,20.485
2022-05-16 03:00:00,14.065,12.92,63.739999999999995,30.42,10.95,1015.27,12.99,21.21
2022-05-16 02:00:00,13.690000000000001,20.17,61.095,40.15,4.46,1015.075,14.48,21.505
2022-05-16 01:00:00,14.175,16.61,58.084999999999994,36.59,9.45,1015.335,13.43,22.855
2022-05-16 00:00:00,13.795,19.76,55.41,33.93,15.07,1014.875,13.78,23.225
2022-05-15 23:00:00,14.445,44.15,57.305,56.62,0.51,1014.815,17.18,23.365000000000002
2022-05-15 22:00:00,14.355,37.15,52.43000000000001,48.05,5.04,1014.475,17.49,24.744999999999997
2022-05-15 21:00:00,13.67,29.22,46.864999999999995,28.1,36.71,1013.7149999999999,17.22,25.89
2022-05-15 20:00:00,13.04,25.55,41.34,22.07,46.07,1013.0699999999999,14.77,27.325
2022-05-15 19:00:00,14.01,27.56,37.595,18.59,53.3,1012.5150000000001,15.06,30.055
2022-05-15 18:00:00,13.13,31.2,32.695,17.23,61.84,1012.24,14.72,31.5
2022-05-15 17:00:00,9.68,1.07,23.495,1.36,64.55,1012.045,11.22,33.305
2022-05-15 16:00:00,11.149999999999999,2.22,25.475,1.89,58.12,1012.54,14.04,33.61
2022-05-15 15:00:00,11.745000000000001,0.0,25.685000000000002,0.1,49.49,1013.2349999999999,12.88,34.17
2022-05-15 14:00:00,12.39,0.0,30.869999999999997,0.79,51.58,1013.935,13.08,31.655
2022-05-15 13:00:00,12.92,0.0,32.825,0.47,47.66,1014.39,13.93,31.185000000000002
2022-05-15 12:00:00,13.425,0.0,37.96,0.24,36.75,1014.72,12.96,29.225
2022-05-15 11:00:00,13.965,0.0,37.91,0.0,25.27,1014.595,12.69,29.86
2022-05-15 10:00:00,13.765,0.0,44.68,0.0,26.95,1014.77,12.37,26.805
2022-05-15 09:00:00,14.08,0.0,59.855000000000004,4.33,27.02,1014.5,11.26,22.255
2022-05-15 08:00:00,14.77,11.99,75.485,28.26,0.26,1014.55,17.22,19.215
2022-05-15 07:00:00,14.455,9.83,80.97999999999999,29.37,0.0,1014.165,15.98,17.765
2022-05-15 06:00:00,14.114999999999998,8.78,79.85499999999999,29.12,0.0,1013.65,15.33,17.64
2022-05-15 05:00:00,14.0,7.05,78.88,31.2,0.0,1013.69,18.27,17.715
2022-05-15 04:00:00,13.535,4.71,75.505,33.32,0.0,1013.665,16.19,17.925
2022-05-15 03:00:00,13.355,8.97,73.12,36.3,0.0,1013.565,15.57,18.255000000000003
2022-05-15 02:00:00,13.735,11.31,73.3,38.31,0.0,1013.765,17.1,18.605
2022-05-15 01:00:00,14.379999999999999,20.03,74.91499999999999,42.23,0.0,1013.975,19.4,18.93
2022-05-15 00:00:00,14.504999999999999,25.25,73.83,46.09,0.0,1013.865,19.1,19.29
2022-05-14 23:00:00,14.629999999999999,15.14,72.235,40.96,0.0,1013.77,16.16,19.77
2022-05-14 22:00:00,14.42,3.18,68.63499999999999,28.95,6.73,1013.37,15.24,20.380000000000003
2022-05-14 21:00:00,16.09,27.2,72.85,43.94,0.95,1012.83,24.11,21.15
2022-05-14 20:00:00,17.08,36.01,69.53999999999999,45.54,2.84,1012.325,21.98,22.95
2022-05-14 19:00:00,18.83,71.88,79.08,74.95,0.0,1011.84,15.97,22.645
2022-05-14 18:00:00,17.79,53.75,78.28,39.17,39.19,1012.475,23.09,21.745
2022-05-14 17:00:00,12.115,5.94,33.525,4.8,58.63,1011.75,12.13,29.89
2022-05-14 16:00:00,12.05,3.66,32.45,5.43,56.67,1011.905,13.71,30.39
2022-05-14 15:00:00,13.75,7.32,40.435,3.31,60.29,1011.915,22.44,28.509999999999998
2022-05-14 14:00:00,14.08,6.4,37.71,3.62,60.0,1012.21,21.25,30.08
2022-05-14 13:00:00,12.29,0.85,35.66,1.87,51.16,1012.59,13.49,29.025
2022-05-14 12:00:00,11.905000000000001,0.0,37.485,1.29,47.82,1012.78,12.1,27.729999999999997
2022-05-14 11:00:00,11.07,0.0,40.175,3.51,44.74,1012.9300000000001,11.59,25.619999999999997
2022-05-14 10:00:00,12.11,0.21,48.945,7.52,42.31,1012.855,12.87,23.46
2022-05-14 09:00:00,12.05,2.35,55.935,17.46,28.73,1012.83,17.27,21.195
2022-05-14 08:00:00,9.51,1.16,51.870000000000005,32.97,4.94,1012.465,11.32,19.685000000000002
2022-05-14 07:00:00,10.0,2.37,58.21,40.14,0.6,1012.27,11.57,18.36
2022-05-14 06:00:00,10.165,6.51,57.519999999999996,35.2,0.61,1011.835,12.47,18.725
2022-05-14 05:00:00,10.75,2.34,56.695,26.29,7.63,1011.675,10.39,19.585
2022-05-14 04:00:00,10.2,4.12,53.965,24.8,13.21,1011.835,10.59,19.785
2022-05-14 03:00:00,11.365,13.11,59.08,30.63,12.59,1012.25,11.89,19.58
2022-05-14 02:00:00,11.684999999999999,8.76,55.43,18.01,33.18,1013.1700000000001,13.48,20.955
2022-05-14 01:00:00,10.99,8.13,50.504999999999995,14.98,35.55,1013.31,13.6,21.725
2022-05-14 00:00:00,12.559999999999999,25.19,56.245,23.56,36.23,1013.475,18.38,21.655
2022-05-13 23:00:00,15.425,37.84,61.95,33.11,21.24,1013.525,19.81,23.12
2022-05-13 22:00:00,11.73,25.93,45.09,32.75,17.48,1013.0699999999999,16.74,24.405
2022-05-13 21:00:00,9.155000000000001,20.93,37.32,22.87,37.21,1012.445,14.49,24.705
2022-05-13 20:00:00,10.115,24.52,37.69,22.56,44.66,1012.42,13.05,25.62
2022-05-13 19:00:00,8.49,8.66,29.485,8.31,56.58,1012.13,11.13,27.935000000000002
2022-05-13 18:00:00,9.055,4.64,28.345,3.99,60.93,1012.2149999999999,10.64,29.27
2022-05-13 17:00:00,9.655,0.74,28.525,1.82,61.26,1012.4649999999999,13.68,29.855
2022-05-13 16:00:00,9.004999999999999,0.06,28.045,0.97,57.19,1013.225,14.88,29.4
2022-05-13 15:00:00,9.825,3.18,30.38,3.32,52.6,1013.9649999999999,14.62,28.965
2022-05-13 14:00:00,13.125,2.43,36.045,4.05,52.08,1014.67,15.97,29.78
2022-05-13 13:00:00,12.85,1.51,37.085,4.62,40.83,1015.4549999999999,19.69,28.975
2022-05-13 12:00:00,11.405000000000001,0.0,35.83,1.05,35.54,1015.83,18.88,27.935000000000002
2022-05-13 11:00:00,13.844999999999999,0.05,47.81,12.28,17.45,1016.245,28.7,25.744999999999997
2022-05-13 10:00:00,12.92,5.66,49.42,24.68,1.13,1016.395,26.25,24.18
2022-05-13 09:00:00,12.754999999999999,13.59,67.41,27.41,6.33,1016.67,22.44,18.93
2022-05-13 08:00:00,12.280000000000001,21.03,70.83,33.19,0.69,1016.6700000000001,23.03,17.64
2022-05-13 07:00:00,12.7,18.12,75.57,37.81,3.07,1016.645,19.66,17.055
2022-05-13 06:00:00,8.905000000000001,5.63,58.135000000000005,26.53,15.09,1016.4,13.02,17.215
2022-05-13 05:00:00,8.89,8.47,57.53,27.32,13.33,1016.38,12.86,17.36
2022-05-13 04:00:00,8.65,10.44,54.12,30.63,8.97,1016.575,13.17,18.075000000000003
2022-05-13 03:00:00,9.024999999999999,12.59,52.150000000000006,35.61,5.31,1016.645,15.78,19.075000000000003
2022-05-13 02:00:00,8.745000000000001,6.74,48.04,25.98,23.48,1017.065,13.62,20.105
2022-05-13 01:00:00,7.73,7.39,45.08,27.46,20.29,1017.2,13.82,20.009999999999998
2022-05-13 00:00:00,8.58,16.31,47.115,37.76,7.87,1017.3,16.6,20.23
2022-05-12 23:00:00,9.055,30.09,45.765,54.33,0.0,1017.2650000000001,20.02,21.215
2022-05-12 22:00:00,8.98,28.16,41.965,46.56,10.56,1016.79,19.54,22.555
2022-05-12 21:00:00,8.15,12.16,36.2,19.69,35.62,1016.215,14.6,24.075
2022-05-12 20:00:00,10.66,16.05,39.144999999999996,19.32,40.72,1015.97,12.82,25.595
2022-05-12 19:00:00,9.785,11.13,31.765,12.67,45.59,1016.055,12.1,28.155
2022-05-12 18:00:00,12.09,19.71,35.89,14.68,47.93,1016.39,12.05,28.685
2022-05-12 17:00:00,10.1,9.82,29.295,8.89,54.82,1016.72,12.95,29.92
2022-05-12 16:00:00,10.91,7.49,32.17,7.35,53.56,1016.985,13.87,29.23
2022-05-12 15:00:00,11.41,4.3,31.17,4.19,53.58,1017.62,12.81,30.37
2022-05-12 14:00:00,11.42,1.61,32.38,3.67,47.99,1018.275,15.79,29.7
2022-05-12 13:00:00,8.5,0.0,26.86,0.0,35.5,1018.72,12.47,29.555
2022-05-12 12:00:00,8.8,0.0,30.965000000000003,2.09,29.04,1019.125,17.4,27.47
2022-05-12 11:00:00,11.16,0.06,40.72,13.42,10.93,1019.13,24.18,25.490000000000002
2022-05-12 10:00:00,12.615,3.43,53.894999999999996,22.46,7.94,1019.015,20.69,22.42
2022-05-12 09:00:00,11.165,9.74,62.965,25.58,12.14,1019.255,16.29,18.34
2022-05-12 08:00:00,9.385,15.52,60.144999999999996,44.7,0.0,1019.185,17.77,17.185
2022-05-12 07:00:00,9.43,15.6,65.91,46.55,0.0,1018.755,15.29,15.795
2022-05-12 06:00:00,9.27,10.5,64.485,38.93,0.0,1018.445,13.22,15.97
2022-05-12 05:00:00,9.129999999999999,3.3,61.485,23.98,12.8,1018.5,11.66,16.57
2022-05-12 04:00:00,6.89,0.0,50.585,10.92,28.97,1018.435,11.07,17.245
2022-05-12 03:00:00,7.59,0.72,51.644999999999996,18.32,17.01,1018.425,10.2,17.674999999999997
2022-05-12 02:00:00,10.995000000000001,22.87,60.74,39.59,1.17,1018.575,13.27,18.740000000000002
2022-05-12 01:00:00,12.84,26.3,62.81,35.4,11.13,1018.5,11.75,20.155
2022-05-12 00:00:00,9.665,23.74,49.875,50.96,0.0,1018.11,15.89,20.490000000000002
2022-05-11 23:00:00,9.68,37.86,49.305,55.96,0.0,1017.775,16.42,20.685000000000002
2022-05-11 22:00:00,10.58,31.9,48.269999999999996,43.11,10.23,1017.06,17.34,22.015
2022-05-11 21:00:00,9.785,21.96,43.075,22.38,35.74,1016.1099999999999,12.3,23.025
2022-05-11 20:00:00,10.149999999999999,17.35,40.675,17.53,44.7,1015.585,12.41,24.380000000000003
2022-05-11 19:00:00,8.030000000000001,3.18,31.185000000000002,9.19,47.79,1015.435,9.75,26.445
2022-05-11 18:00:00,7.245,0.0,27.445,1.45,50.65,1015.465,10.7,27.71
2022-05-11 17:00:00,7.41,0.93,26.595,3.37,50.75,1015.5450000000001,12.0,28.445
2022-05-11 16:00:00,11.76,10.18,35.975,6.48,53.84,1015.865,16.47,28.27
2022-05-11 15:00:00,11.705,3.95,34.405,4.86,51.54,1016.495,18.12,28.975
2022-05-11 14:00:00,11.245000000000001,0.07,36.45,1.42,47.14,1016.935,13.57,27.48
2022-05-11 13:00:00,9.905000000000001,0.0,34.92,0.23,34.36,1017.19,13.71,26.67
2022-05-11 12:00:00,10.27,0.0,38.325,0.15,30.08,1017.63,11.7,25.515
2022-05-11 11:00:00,12.33,0.0,48.480000000000004,5.34,23.62,1017.615,18.19,23.865000000000002
2022-05-11 10:00:00,12.55,0.93,57.66,15.81,10.76,1017.7950000000001,22.21,21.235
2022-05-11 09:00:00,12.45,5.49,69.95500000000001,21.55,8.01,1017.8,17.63,18.015
2022-05-11 08:00:00,12.275,18.56,75.83500000000001,35.45,0.0,1017.51,17.56,16.560000000000002
2022-05-11 07:00:00,10.879999999999999,15.04,74.71000000000001,35.85,0.0,1017.005,15.08,15.35
2022-05-11 06:00:00,10.88,5.76,74.155,29.12,0.21,1016.5699999999999,12.84,15.469999999999999
2022-05-11 05:00:00,10.97,3.34,71.455,23.7,4.34,1016.55,12.46,16.14
2022-05-11 04:00:00,10.935,2.95,67.03999999999999,20.64,8.09,1016.16,9.64,17.105
2022-05-11 03:00:00,12.754999999999999,11.98,70.945,26.86,6.69,1016.225,11.38,18.11
2022-05-11 02:00:00,11.94,5.45,62.765,23.95,6.78,1016.155,11.0,19.215
2022-05-11 01:00:00,12.245000000000001,12.86,62.239999999999995,35.84,1.31,1016.115,12.72,19.675
2022-05-11 00:00:00,12.435,18.04,62.5,34.15,6.46,1016.045,13.25,19.805
2022-05-10 23:00:00,13.6,26.92,66.81,36.96,11.73,1015.8599999999999,14.75,19.96
2022-05-10 22:00:00,12.120000000000001,38.73,58.295,54.01,0.77,1015.29,14.42,20.6
2022-05-10 21:00:00,11.705,23.12,54.275,31.33,20.37,1014.81,17.56,21.325
2022-05-10 20:00:00,10.754999999999999,19.3,48.31,21.21,36.71,1014.545,15.29,22.195
2022-05-10 19:00:00,10.235,21.53,42.39,23.5,35.34,1014.15,13.3,23.785
2022-05-10 18:00:00,11.305,13.66,41.015,14.38,43.58,1014.345,12.83,25.525
2022-05-10 17:00:00,8.48,4.64,31.14,6.05,51.54,1014.535,12.38,26.995
2022-05-10 16:00:00,9.625,6.94,33.769999999999996,13.62,42.7,1015.075,9.49,26.925
2022-05-10 15:00:00,6.695,0.0,27.95,1.89,42.17,1015.77,10.98,26.77
2022-05-10 14:00:00,9.14,0.0,31.17,0.86,43.39,1016.405,18.05,27.73
2022-05-10 13:00:00,9.555,0.0,32.72,0.0,35.34,1017.135,16.93,27.380000000000003
2022-05-10 12:00:00,10.305,0.0,38.89,0.0,33.8,1017.7,19.73,25.305
2022-05-10 11:00:00,9.94,0.0,42.175,8.17,19.56,1017.97,19.48,23.535
2022-05-10 10:00:00,11.305,0.07,53.775000000000006,21.6,5.03,1017.91,23.71,21.04
2022-05-10 09:00:00,10.26,1.19,64.4,30.77,1.13,1018.115,26.08,17.03
2022-05-10 08:00:00,10.7,27.07,72.53999999999999,39.21,0.0,1018.165,18.22,15.625
2022-05-10 07:00:00,10.66,25.12,78.985,41.38,0.0,1017.93,18.27,14.260000000000002
2022-05-10 06:00:00,9.280000000000001,10.13,71.555,38.4,0.44,1017.67,11.65,14.355
2022-05-10 05:00:00,7.93,0.75,63.215,19.02,20.84,1017.535,7.43,14.870000000000001
2022-05-10 04:00:00,7.185,0.0,58.34,14.23,27.15,1017.405,6.54,15.32
2022-05-10 03:00:00,7.555,2.22,58.275,21.77,15.49,1017.675,9.02,15.73
2022-05-10 02:00:00,10.455,22.0,67.085,44.75,0.0,1018.13,14.2,16.59
2022-05-10 01:00:00,10.545,26.37,63.599999999999994,51.09,0.0,1018.21,13.28,17.53
2022-05-10 00:00:00,9.635,25.47,57.075,56.53,0.0,1017.8399999999999,15.33,18.285
2022-05-09 23:00:00,9.08,25.47,51.39,55.93,0.0,1017.495,13.58,19.369999999999997
2022-05-09 22:00:00,9.315000000000001,19.6,48.82,36.49,15.41,1017.165,11.85,20.455
2022-05-09 21:00:00,9.82,22.8,46.974999999999994,27.58,31.69,1016.475,16.25,21.63
2022-05-09 20:00:00,8.18,8.39,37.980000000000004,13.45,44.95,1016.2,12.96,23.32
2022-05-09 19:00:00,8.835,5.41,33.545,9.96,46.72,1015.825,14.34,26.130000000000003
2022-05-09 18:00:00,9.765,5.98,34.68,7.87,52.38,1016.095,12.31,26.634999999999998
2022-05-09 17:00:00,10.48,8.15,38.4,6.21,54.93,1016.335,12.2,25.715
2022-05-09 16:00:00,9.66,6.01,33.42,9.52,47.23,1016.74,11.55,27.145000000000003
2022-05-09 15:00:00,8.825,0.38,32.72,2.2,53.56,1017.26,13.54,26.55
2022-05-09 14:00:00,7.789999999999999,0.0,30.34,1.94,45.25,1017.775,18.87,26.64
2022-05-09 13:00:00,7.859999999999999,0.0,31.725,2.96,33.13,1018.185,22.82,25.96
2022-05-09 12:00:00,8.675,0.0,35.65,2.13,29.56,1018.645,24.3,24.93
2022-05-09 11:00:00,9.765,0.0,44.025000000000006,5.66,24.68,1018.8199999999999,24.15,22.64
2022-05-09 10:00:00,10.02,0.91,52.4,18.58,8.93,1018.755,21.82,20.08
2022-05-09 09:00:00,10.705,12.1,69.045,31.98,2.02,1018.9300000000001,18.71,16.405
2022-05-09 08:00:00,10.075,24.39,75.025,40.68,0.0,1018.6600000000001,16.78,14.45
2022-05-09 07:00:00,8.41,19.85,73.39500000000001,45.33,0.0,1018.395,14.02,13.059999999999999
2022-05-09 06:00:00,7.395,7.66,68.25,36.43,2.08,1017.9300000000001,12.46,13.120000000000001
2022-05-09 05:00:00,6.895,4.26,64.695,26.22,12.22,1017.6800000000001,10.7,13.42
2022-05-09 04:00:00,6.805,4.02,62.83,24.43,17.37,1017.9,7.59,13.77
2022-05-09 03:00:00,6.74,5.81,61.11,27.99,13.7,1017.925,7.55,14.129999999999999
2022-05-09 02:00:00,6.375,6.61,57.575,37.96,2.93,1018.135,7.72,14.665
2022-05-09 01:00:00,6.165,10.94,55.0,48.91,0.33,1017.985,9.39,15.149999999999999
2022-05-09 00:00:00,6.655,17.44,54.265,52.63,1.45,1017.64,10.36,15.885
2022-05-08 23:00:00,6.91,11.96,52.209999999999994,31.95,19.31,1017.65,9.11,16.765
2022-05-08 22:00:00,8.06,20.33,53.3,47.39,3.24,1017.5450000000001,13.78,17.68
2022-05-08 21:00:00,8.615,14.08,49.165000000000006,24.56,35.38,1016.97,11.04,19.575000000000003
2022-05-08 20:00:00,6.585,2.57,38.54,8.97,49.22,1016.575,8.16,21.285
2022-05-08 19:00:00,8.035,1.37,38.355000000000004,3.17,53.32,1016.585,9.34,22.985
2022-05-08 18:00:00,7.955,2.1,36.425,7.82,47.14,1016.845,8.83,23.755
2022-05-08 17:00:00,9.425,3.83,40.86,5.22,55.15,1016.955,10.21,23.494999999999997
2022-05-08 16:00:00,8.379999999999999,0.19,36.480000000000004,1.71,52.2,1016.985,9.84,24.21
2022-05-08 15:00:00,9.41,1.65,38.78,3.79,57.65,1017.3,12.95,24.36
2022-05-08 14:00:00,7.18,0.0,32.785,0.15,49.05,1017.605,8.99,24.65
2022-05-08 13:00:00,7.54,0.0,37.405,2.34,41.85,1018.125,11.99,22.845
2022-05-08 12:00:00,7.38,0.0,33.03,0.67,32.05,1018.12,13.14,24.73
2022-05-08 11:00:00,9.99,0.0,53.84,15.98,13.57,1018.635,26.5,19.595
2022-05-08 10:00:00,11.495000000000001,1.6,58.81,15.85,16.98,1018.64,19.53,19.795
2022-05-08 09:00:00,11.065,5.09,71.45500000000001,21.17,17.55,1018.735,17.25,16.235
2022-05-08 08:00:00,9.045000000000002,3.13,66.4,28.53,6.38,1018.475,14.56,15.275
2022-05-08 07:00:00,9.71,10.09,72.37,28.52,8.82,1018.1,18.43,14.635
2022-05-08 06:00:00,6.73,0.94,56.965,17.04,30.88,1017.6199999999999,11.8,15.21
2022-05-08 05:00:00,9.335,5.34,71.385,26.46,15.84,1018.13,14.72,14.455
2022-05-08 04:00:00,5.9350000000000005,0.0,55.825,14.78,32.31,1018.04,10.54,14.67
2022-05-08 03:00:00,7.155,2.07,59.45,31.97,8.74,1018.425,13.13,14.995
2022-05-08 02:00:00,6.515,0.01,55.555,28.35,14.51,1018.6600000000001,13.26,15.370000000000001
2022-05-08 01:00:00,7.15,5.21,59.85,36.5,5.43,1018.8050000000001,11.98,14.89
2022-05-08 00:00:00,9.08,16.9,66.14,51.99,0.05,1018.84,13.55,15.370000000000001
2022-05-07 23:00:00,9.545,14.78,66.13,40.69,9.26,1018.885,15.07,15.864999999999998
2022-05-07 22:00:00,9.48,15.67,64.22,36.62,15.45,1018.395,15.5,16.25
2022-05-07 21:00:00,9.515,13.49,58.125,20.8,42.85,1017.815,18.25,17.865000000000002
2022-05-07 20:00:00,9.49,10.38,53.195,13.62,50.84,1017.27,16.42,19.259999999999998
2022-05-07 19:00:00,9.105,6.86,45.46,11.63,51.4,1016.925,15.27,21.380000000000003
2022-05-07 18:00:00,10.115,8.98,49.035,10.68,56.42,1017.065,14.13,21.25
2022-05-07 17:00:00,8.67,0.5,39.05,1.71,55.39,1016.87,12.95,23.42
2022-05-07 16:00:00,8.61,0.0,36.57,0.53,56.77,1017.28,12.97,24.425
2022-05-07 15:00:00,9.254999999999999,0.0,38.465,1.36,54.54,1017.95,14.71,24.310000000000002
2022-05-07 14:00:00,9.635,0.84,42.25,6.08,51.87,1018.345,17.3,23.18
2022-05-07 13:00:00,9.045,0.0,43.105000000000004,3.15,53.23,1018.55,13.77,22.185000000000002
2022-05-07 12:00:00,9.455,0.0,46.9,5.55,46.97,1019.04,15.44,21.255000000000003
2022-05-07 11:00:00,7.654999999999999,0.0,41.685,5.81,37.81,1019.115,21.28,21.229999999999997
2022-05-07 10:00:00,9.765,0.0,50.995000000000005,16.37,27.26,1019.14,22.08,20.235
2022-05-07 09:00:00,9.34,1.15,60.974999999999994,30.38,10.12,1019.225,14.83,16.92
2022-05-07 08:00:00,8.575,12.08,66.495,45.78,0.5,1019.1700000000001,10.24,14.754999999999999
2022-05-07 07:00:00,7.075,4.16,64.415,44.96,0.15,1018.9200000000001,10.17,13.67
2022-05-07 06:00:00,7.145,0.37,62.935,28.04,12.74,1018.525,9.07,14.105
