Datetime,NO2 (ppb),O3 (ppb),Humidity (%),Temp (C)
2022-06-08 20:00:00,37.56,29.62,79.9,21.53
2022-06-08 21:00:00,45.56,19.31,81.03,21.28
2022-06-08 22:00:00,39.99,14.83,82.25,20.98
2022-06-08 23:00:00,31.36,14.91,83.15,20.33
2022-06-09 00:00:00,18.78,16.33,82.58,19.78
2022-06-09 01:00:00,17.41,17.96,81.4,19.48
2022-06-09 02:00:00,18.18,15.93,81.53,19.2
2022-06-09 03:00:00,24.68,10.54,83.38,18.95
2022-06-09 04:00:00,35.27,4.85,84.85,19.05
2022-06-09 05:00:00,29.95,3.71,82.5,20.8
2022-06-09 06:00:00,22.06,6.37,79.35,22.9
2022-06-09 07:00:00,24.74,5.68,73.7,24.7
2022-06-09 08:00:00,18.83,24.26,68.25,25.83
2022-06-09 09:00:00,10.38,36.41,63.8,26.75
2022-06-09 10:00:00,12.31,37.77,59.08,27.88
2022-06-09 11:00:00,16.1,42.5,58.38,28.4
2022-06-09 12:00:00,24.06,37.88,58.63,29.15
2022-06-09 13:00:00,14.71,45.17,54.15,29.48
2022-06-09 14:00:00,26.2,47.88,57.93,28.53
2022-06-09 15:00:00,37.17,44.12,67.1,26.18
2022-06-09 16:00:00,47.74,40.27,74.35,24.35
2022-06-09 17:00:00,51.87,30.5,81.53,22.53
2022-06-09 18:00:00,68.33,18.99,85.4,21.75
2022-06-09 19:00:00,42.16,19.44,86.28,21.3
2022-06-09 20:00:00,22.23,21.87,85.03,20.83
2022-06-09 21:00:00,29.81,16.07,85.53,20.38
2022-06-09 22:00:00,21.89,17.24,87.35,20.55
2022-06-09 23:00:00,23.97,10.25,87.35,20.48
2022-06-10 00:00:00,23.95,6.04,87.95,20.23
2022-06-10 01:00:00,17.42,12.42,87.58,20.33
2022-06-10 02:00:00,7.47,24.17,83.4,20.1
2022-06-10 03:00:00,8.15,24.02,78.45,19.8
2022-06-10 04:00:00,22.75,17.17,80.48,19.85
2022-06-10 05:00:00,25.79,13.84,82.0,21.15
2022-06-10 06:00:00,23.07,15.47,77.78,22.78
2022-06-10 07:00:00,25.7,15.72,77.15,22.53
2022-06-10 08:00:00,31.53,20.0,81.7,21.4
2022-06-10 09:00:00,37.06,18.7,86.38,20.08
2022-06-10 10:00:00,39.08,17.45,86.9,20.48
2022-06-10 11:00:00,45.13,15.93,86.58,20.73
2022-06-10 12:00:00,46.77,12.45,88.03,20.6
2022-06-10 13:00:00,30.54,13.9,87.85,20.98
2022-06-10 14:00:00,24.1,14.46,86.93,21.23
2022-06-10 15:00:00,15.86,15.17,84.53,22.43
2022-06-10 16:00:00,18.7,14.89,81.08,23.15
2022-06-10 17:00:00,9.3,20.06,75.38,23.7
2022-06-10 18:00:00,7.27,27.2,72.4,22.85
2022-06-10 19:00:00,17.87,21.49,73.1,22.1
2022-06-10 20:00:00,16.4,21.63,74.68,21.68
2022-06-10 21:00:00,24.88,18.11,76.08,21.25
2022-06-10 22:00:00,31.69,12.56,80.3,20.45
2022-06-10 23:00:00,17.92,19.38,80.75,20.28
2022-06-11 00:00:00,12.84,21.67,79.53,20.53
2022-06-11 01:00:00,11.36,19.19,79.9,20.48
2022-06-11 02:00:00,10.92,18.89,79.8,20.08
2022-06-11 03:00:00,10.86,22.11,80.7,20.13
2022-06-11 04:00:00,12.02,19.48,80.75,20.25
2022-06-11 05:00:00,10.76,23.93,80.15,20.3
2022-06-11 06:00:00,11.85,24.62,78.23,20.4
2022-06-11 07:00:00,10.73,25.7,75.85,20.88
2022-06-11 08:00:00,7.08,27.53,71.0,22.05
2022-06-11 09:00:00,7.52,25.41,66.18,23.83
2022-06-11 10:00:00,8.12,31.36,62.33,25.13
2022-06-11 11:00:00,11.09,29.24,62.55,24.8
2022-06-11 12:00:00,7.61,31.99,53.78,27.3
2022-06-11 13:00:00,8.57,38.94,52.83,27.9
2022-06-11 14:00:00,13.62,37.33,53.95,27.75
2022-06-11 15:00:00,18.53,38.45,58.55,27.55
2022-06-11 16:00:00,20.62,35.69,59.1,26.93
2022-06-11 17:00:00,21.74,32.59,59.28,26.33
2022-06-11 18:00:00,27.83,31.81,65.45,25.1
2022-06-11 19:00:00,27.23,26.39,70.48,23.68
2022-06-11 20:00:00,29.63,19.24,71.9,23.23
2022-06-11 21:00:00,21.17,21.88,69.7,23.25
2022-06-11 22:00:00,17.24,20.96,68.58,23.0
2022-06-11 23:00:00,11.01,25.35,66.08,22.78
2022-06-12 00:00:00,7.95,28.67,66.3,22.4
2022-06-12 01:00:00,9.67,27.08,68.05,21.85
2022-06-12 02:00:00,8.94,28.27,67.73,21.73
2022-06-12 03:00:00,8.94,28.59,66.83,21.78
2022-06-12 04:00:00,12.29,26.5,67.18,21.53
2022-06-12 05:00:00,16.86,24.15,67.7,21.58
2022-06-12 06:00:00,14.21,24.07,65.55,22.8
2022-06-12 07:00:00,10.6,27.12,61.75,24.18
2022-06-12 08:00:00,8.59,27.99,56.45,26.33
2022-06-12 09:00:00,9.52,32.11,52.9,27.33
2022-06-12 10:00:00,9.72,35.54,52.1,27.6
2022-06-12 11:00:00,10.98,34.86,50.68,28.2
2022-06-12 12:00:00,11.32,36.18,48.73,29.28
2022-06-12 13:00:00,10.49,39.06,46.13,29.75
2022-06-12 14:00:00,11.21,38.52,44.0,30.0
2022-06-12 15:00:00,11.36,41.58,43.6,30.45
2022-06-12 16:00:00,21.31,43.47,48.03,28.68
2022-06-12 17:00:00,26.34,36.87,51.6,27.73
2022-06-12 18:00:00,23.98,35.56,52.28,27.08
2022-06-12 19:00:00,26.92,31.76,53.75,26.25
2022-06-12 20:00:00,25.63,29.74,58.33,25.4
2022-06-12 21:00:00,21.2,30.34,59.95,24.73
2022-06-12 22:00:00,20.1,28.85,60.88,24.35
2022-06-12 23:00:00,19.17,28.25,62.4,24.05
2022-06-13 00:00:00,16.61,27.91,62.85,23.8
2022-06-13 01:00:00,15.4,26.1,62.93,23.6
2022-06-13 02:00:00,10.42,28.65,62.23,23.35
2022-06-13 03:00:00,10.66,29.93,61.48,23.28
2022-06-13 04:00:00,12.56,29.57,60.5,23.2
2022-06-13 05:00:00,19.71,25.01,60.83,23.3
2022-06-13 06:00:00,14.02,27.33,59.58,24.0
2022-06-13 07:00:00,11.29,26.95,55.6,26.25
2022-06-13 08:00:00,11.07,29.65,53.18,26.93
2022-06-13 09:00:00,15.38,27.67,48.73,28.63
2022-06-13 10:00:00,10.66,32.97,42.48,31.4
2022-06-13 11:00:00,13.53,54.05,41.4,31.98
2022-06-13 12:00:00,22.97,59.15,45.78,31.3
2022-06-13 13:00:00,24.8,53.36,45.7,31.93
2022-06-13 14:00:00,25.44,57.53,42.05,32.63
2022-06-13 15:00:00,25.98,61.03,43.23,31.73
2022-06-13 16:00:00,29.24,62.11,47.88,29.38
2022-06-13 17:00:00,79.56,38.48,69.05,24.53
2022-06-13 18:00:00,97.95,14.34,73.78,24.68
2022-06-13 19:00:00,82.95,8.82,72.78,24.15
2022-06-13 20:00:00,41.24,12.24,65.0,24.3
2022-06-13 21:00:00,29.04,19.07,57.93,24.83
2022-06-13 22:00:00,27.33,18.87,60.78,24.05
2022-06-13 23:00:00,21.25,24.5,61.48,23.6
2022-06-14 00:00:00,25.71,19.3,64.55,22.93
2022-06-14 01:00:00,22.32,20.46,65.43,22.6
2022-06-14 02:00:00,27.34,15.24,68.98,22.35
2022-06-14 03:00:00,36.0,10.13,71.25,21.95
2022-06-14 04:00:00,47.08,7.5,71.1,21.63
2022-06-14 05:00:00,48.14,3.9,71.73,22.45
2022-06-14 06:00:00,33.15,4.51,65.4,25.33
2022-06-14 07:00:00,30.1,6.76,55.68,28.9
2022-06-14 08:00:00,15.12,25.54,46.78,31.18
2022-06-14 09:00:00,11.72,42.69,42.0,32.33
2022-06-14 10:00:00,20.42,49.0,40.35,32.5
2022-06-14 11:00:00,18.28,55.28,38.7,33.8
2022-06-14 12:00:00,33.4,52.69,42.78,31.95
2022-06-14 13:00:00,65.69,50.36,58.63,27.6
2022-06-14 14:00:00,49.98,51.8,68.45,23.15
2022-06-14 15:00:00,73.36,30.21,80.65,20.2
2022-06-14 16:00:00,53.16,21.69,77.7,22.63
2022-06-14 17:00:00,58.57,16.55,74.38,24.25
2022-06-14 18:00:00,68.92,12.26,75.28,23.98
2022-06-14 19:00:00,69.91,7.49,78.25,23.23
2022-06-14 20:00:00,62.44,3.54,80.2,22.33
2022-06-14 21:00:00,44.38,4.58,76.23,22.0
2022-06-14 22:00:00,45.87,4.73,77.23,21.85
2022-06-14 23:00:00,44.37,5.67,80.03,21.3
2022-06-15 00:00:00,7.38,21.72,69.73,21.85
2022-06-15 01:00:00,5.06,29.9,60.48,22.5
2022-06-15 02:00:00,4.25,35.77,57.13,22.5
2022-06-15 03:00:00,5.08,39.36,55.85,22.43
2022-06-15 04:00:00,7.11,38.29,56.25,22.28
2022-06-15 05:00:00,8.63,33.44,56.25,22.95
2022-06-15 06:00:00,10.9,33.99,51.73,25.0
2022-06-15 07:00:00,9.76,35.83,48.58,27.38
2022-06-15 08:00:00,9.52,40.98,44.5,29.4
2022-06-15 09:00:00,10.65,45.56,40.78,30.93
2022-06-15 10:00:00,16.47,55.47,38.73,31.75
2022-06-15 11:00:00,15.74,60.05,37.18,32.23
2022-06-15 12:00:00,20.64,59.99,37.38,32.05
2022-06-15 13:00:00,35.59,62.08,40.3,31.58
2022-06-15 14:00:00,27.96,62.71,41.53,30.78
2022-06-15 15:00:00,28.4,58.39,43.03,30.25
2022-06-15 16:00:00,27.4,58.81,44.03,29.83
2022-06-15 17:00:00,31.34,57.24,47.3,29.15
2022-06-15 18:00:00,35.54,55.0,53.38,27.6
2022-06-15 19:00:00,44.5,45.13,58.63,26.18
2022-06-15 20:00:00,74.56,22.62,62.55,25.08
2022-06-15 21:00:00,72.66,16.75,65.7,24.15
2022-06-15 22:00:00,49.66,22.98,70.05,23.55
2022-06-15 23:00:00,32.2,28.44,71.88,23.2
2022-06-16 00:00:00,34.95,20.25,72.33,22.5
2022-06-16 01:00:00,25.01,21.35,72.93,21.95
2022-06-16 02:00:00,29.69,16.26,74.98,21.48
2022-06-16 03:00:00,39.73,11.43,77.78,21.4
2022-06-16 04:00:00,27.35,13.4,79.63,21.68
2022-06-16 05:00:00,28.48,11.7,77.5,22.2
2022-06-16 06:00:00,30.76,12.4,71.13,23.95
2022-06-16 07:00:00,22.09,20.71,69.38,24.98
2022-06-16 08:00:00,23.38,23.03,62.6,27.08
2022-06-16 09:00:00,9.97,40.7,55.38,28.7
2022-06-16 10:00:00,11.54,48.37,54.15,29.2
2022-06-16 11:00:00,19.34,54.58,55.83,28.43
2022-06-16 12:00:00,25.97,46.35,59.15,27.18
2022-06-16 13:00:00,27.13,40.69,58.58,26.38
2022-06-16 14:00:00,21.29,41.53,56.15,27.15
2022-06-16 15:00:00,18.06,47.11,52.85,28.03
2022-06-16 16:00:00,27.17,45.53,57.43,27.65
2022-06-16 17:00:00,27.91,44.78,56.95,27.43
2022-06-16 18:00:00,42.8,41.38,64.0,26.3
2022-06-16 19:00:00,46.83,31.77,68.65,25.13
2022-06-16 20:00:00,43.89,19.59,67.9,24.0
2022-06-16 21:00:00,57.19,11.63,65.33,23.08
2022-06-16 22:00:00,60.21,11.12,70.6,22.45
2022-06-16 23:00:00,60.37,8.41,74.28,21.85
2022-06-17 00:00:00,41.2,12.02,73.43,21.28
2022-06-17 01:00:00,34.77,12.01,76.1,20.78
2022-06-17 02:00:00,29.79,11.85,78.33,20.3
2022-06-17 03:00:00,37.78,9.9,80.6,19.85
2022-06-17 04:00:00,49.91,3.54,81.85,19.73
2022-06-17 05:00:00,42.65,0.39,80.53,21.45
2022-06-17 06:00:00,31.51,0.07,74.28,24.23
2022-06-17 07:00:00,26.56,11.12,66.6,26.15
2022-06-17 08:00:00,14.69,25.68,60.5,27.63
2022-06-17 09:00:00,12.38,35.57,54.43,28.58
2022-06-17 10:00:00,17.71,42.41,55.0,29.2
2022-06-17 11:00:00,23.69,44.7,55.23,29.28
2022-06-17 12:00:00,25.76,43.57,58.13,28.98
2022-06-17 13:00:00,21.81,40.49,55.0,29.55
2022-06-17 14:00:00,25.13,43.75,55.5,29.3
2022-06-17 15:00:00,22.46,41.94,54.45,29.03
2022-06-17 16:00:00,20.25,43.23,52.25,29.13
2022-06-17 17:00:00,23.81,42.99,52.6,28.75
2022-06-17 18:00:00,28.62,43.12,57.8,27.48
2022-06-17 19:00:00,37.21,32.99,61.78,26.2
2022-06-17 20:00:00,44.24,27.26,65.35,25.48
2022-06-17 21:00:00,30.87,43.13,70.75,23.6
2022-06-17 22:00:00,36.28,35.25,81.1,20.93
2022-06-17 23:00:00,30.15,31.09,82.5,20.03
2022-06-18 00:00:00,24.59,30.34,82.55,19.55
2022-06-18 01:00:00,31.49,22.66,82.48,19.8
2022-06-18 02:00:00,23.88,18.22,83.85,19.7
2022-06-18 03:00:00,31.14,14.63,83.5,19.88
2022-06-18 04:00:00,25.31,14.45,81.4,20.15
2022-06-18 05:00:00,19.4,19.43,77.7,20.55
2022-06-18 06:00:00,14.72,22.92,74.58,21.43
2022-06-18 07:00:00,14.18,24.65,70.75,22.3
2022-06-18 08:00:00,11.63,27.0,68.5,22.93
2022-06-18 09:00:00,14.88,26.16,68.48,23.23
2022-06-18 10:00:00,12.52,29.96,68.3,23.08
2022-06-18 11:00:00,23.8,29.98,72.38,22.38
2022-06-18 12:00:00,37.2,25.18,78.83,21.28
2022-06-18 13:00:00,30.31,20.64,79.53,21.88
2022-06-18 14:00:00,29.34,20.12,75.2,23.68
2022-06-18 15:00:00,23.16,25.18,68.03,25.6
2022-06-18 16:00:00,14.86,29.87,63.5,26.05
2022-06-18 17:00:00,6.3,44.62,61.6,23.85
2022-06-18 18:00:00,9.18,41.46,58.78,22.65
2022-06-18 19:00:00,14.47,37.22,63.98,22.08
2022-06-18 20:00:00,28.84,27.15,66.38,21.2
2022-06-18 21:00:00,23.06,28.52,66.7,20.65
2022-06-18 22:00:00,20.76,28.65,66.8,20.6
2022-06-18 23:00:00,22.05,25.18,68.3,20.53
2022-06-19 00:00:00,18.7,26.64,68.53,20.18
2022-06-19 01:00:00,16.84,26.22,69.4,19.6
2022-06-19 02:00:00,22.45,20.18,72.53,18.53
2022-06-19 03:00:00,21.27,20.19,74.28,17.9
2022-06-19 04:00:00,30.76,16.31,75.15,17.85
2022-06-19 05:00:00,33.77,6.34,74.48,19.98
2022-06-19 06:00:00,23.04,11.44,64.78,24.18
2022-06-19 07:00:00,16.55,21.36,60.8,25.85
2022-06-19 08:00:00,10.15,24.75,57.9,26.15
2022-06-19 09:00:00,5.64,33.24,38.65,28.63
2022-06-19 10:00:00,5.86,41.1,35.15,29.8
2022-06-19 11:00:00,7.76,44.14,33.1,30.88
2022-06-19 12:00:00,11.66,49.62,31.5,31.68
2022-06-19 13:00:00,12.76,51.73,33.98,30.9
2022-06-19 14:00:00,21.56,57.3,38.38,30.23
2022-06-19 15:00:00,24.09,53.31,41.65,28.5
2022-06-19 16:00:00,25.02,51.59,42.7,28.18
2022-06-19 17:00:00,24.06,48.61,43.9,27.63
2022-06-19 18:00:00,22.73,44.89,41.68,26.88
2022-06-19 19:00:00,29.84,37.2,44.3,25.55
2022-06-19 20:00:00,42.17,29.49,46.9,23.9
2022-06-19 21:00:00,39.95,28.63,48.9,22.95
2022-06-19 22:00:00,32.62,29.21,49.78,22.78
2022-06-19 23:00:00,30.69,27.84,50.43,22.4
2022-06-20 00:00:00,32.47,24.67,54.73,21.98
2022-06-20 01:00:00,19.18,28.8,56.1,21.55
2022-06-20 02:00:00,31.76,20.99,59.05,21.23
2022-06-20 03:00:00,31.7,19.29,62.4,20.53
2022-06-20 04:00:00,52.81,9.83,65.48,20.45
2022-06-20 05:00:00,52.22,3.17,62.78,22.28
2022-06-20 06:00:00,35.52,8.74,56.3,25.58
2022-06-20 07:00:00,33.17,11.84,58.88,26.75
2022-06-20 08:00:00,28.81,18.76,53.58,28.05
2022-06-20 09:00:00,11.05,32.29,43.85,29.88
2022-06-20 10:00:00,13.76,41.16,41.18,30.35
2022-06-20 11:00:00,18.72,43.61,42.5,30.68
2022-06-20 12:00:00,20.75,45.11,41.15,29.9
2022-06-20 13:00:00,19.83,48.05,40.28,29.98
2022-06-20 14:00:00,26.45,49.95,43.58,29.85
2022-06-20 15:00:00,30.73,44.97,45.93,29.63
2022-06-20 16:00:00,28.28,43.44,44.03,29.7
2022-06-20 17:00:00,24.71,47.05,43.7,29.28
2022-06-20 18:00:00,32.73,42.87,46.9,27.83
2022-06-20 19:00:00,38.04,37.68,51.83,26.4
2022-06-20 20:00:00,39.4,29.83,53.6,25.4
2022-06-20 21:00:00,25.86,32.9,53.65,24.7
2022-06-20 22:00:00,26.73,31.31,53.45,24.08
2022-06-20 23:00:00,27.14,30.09,52.15,23.85
2022-06-21 00:00:00,23.84,27.33,52.9,23.58
2022-06-21 01:00:00,19.48,29.51,54.38,22.85
2022-06-21 02:00:00,22.68,26.58,57.58,21.88
2022-06-21 03:00:00,40.19,17.82,61.48,21.08
2022-06-21 04:00:00,61.48,10.8,63.9,20.85
2022-06-21 05:00:00,48.68,6.16,62.25,22.7
2022-06-21 06:00:00,33.99,14.01,60.28,25.8
2022-06-21 07:00:00,29.87,18.07,58.9,26.98
2022-06-21 08:00:00,21.57,24.39,50.98,29.25
2022-06-21 09:00:00,20.04,38.47,46.98,30.5
2022-06-21 10:00:00,17.57,47.58,44.65,32.7
2022-06-21 11:00:00,23.31,50.77,42.8,34.55
2022-06-21 12:00:00,23.74,57.01,39.55,35.45
2022-06-21 13:00:00,33.86,59.1,39.88,35.43
2022-06-21 14:00:00,21.27,54.45,36.53,35.93
2022-06-21 15:00:00,28.44,60.97,33.7,36.78
2022-06-21 16:00:00,47.59,62.71,45.1,34.75
2022-06-21 17:00:00,49.38,51.49,46.0,33.9
2022-06-21 18:00:00,64.19,40.63,49.03,32.45
2022-06-21 19:00:00,74.44,28.71,49.93,31.08
2022-06-21 20:00:00,67.99,26.42,52.58,29.53
2022-06-21 21:00:00,84.98,17.72,55.8,28.38
2022-06-21 22:00:00,76.57,17.08,58.48,27.28
2022-06-21 23:00:00,61.19,18.12,61.58,26.33
2022-06-22 00:00:00,51.88,16.08,64.38,25.75
2022-06-22 01:00:00,45.0,13.13,66.65,25.5
2022-06-22 02:00:00,34.36,13.24,66.48,25.0
2022-06-22 03:00:00,41.3,9.79,67.25,24.45
2022-06-22 04:00:00,46.62,4.21,69.93,24.43
2022-06-22 05:00:00,38.6,39.62412436596595,67.15,25.78
2022-06-22 06:00:00,37.48,7.98,61.13,28.08
2022-06-22 07:00:00,33.6,14.69,57.38,30.13
2022-06-22 08:00:00,25.52,35.86,52.35,32.38
2022-06-22 09:00:00,22.61,47.28,48.78,34.25
2022-06-22 10:00:00,22.63,55.65,44.88,35.78
2022-06-22 11:00:00,25.41,59.89,40.63,37.0
2022-06-22 12:00:00,32.42,65.88,38.38,37.8
2022-06-22 13:00:00,38.72,68.79,40.05,37.15
2022-06-22 14:00:00,37.38,62.17,39.05,37.05
2022-06-22 15:00:00,37.64,59.71,36.18,37.1
2022-06-22 16:00:00,44.87,54.73,37.33,36.33
2022-06-22 17:00:00,57.34,56.59,44.58,34.5
2022-06-22 18:00:00,59.11,51.35,53.25,32.28
2022-06-22 19:00:00,84.7,32.09,56.35,31.33
2022-06-22 20:00:00,76.41,30.39,61.6,30.1
2022-06-22 21:00:00,80.99,13.87,62.08,29.0
2022-06-22 22:00:00,63.59,12.7,61.53,28.35
2022-06-22 23:00:00,30.93,23.05,58.33,28.3
2022-06-23 00:00:00,21.03,33.65,57.25,28.35
2022-06-23 01:00:00,20.44,32.02,57.18,28.0
2022-06-23 02:00:00,18.63,34.28,56.08,27.83
2022-06-23 03:00:00,22.43,33.5,54.03,28.2
2022-06-23 04:00:00,61.49,19.39,61.2,27.65
2022-06-23 05:00:00,43.65,19.11,65.88,27.55
2022-06-23 06:00:00,35.05,21.37,62.38,29.0
2022-06-23 07:00:00,35.3,21.73,58.88,30.53
2022-06-23 08:00:00,29.75,30.94,51.28,32.85
2022-06-23 09:00:00,30.59,42.64,47.1,34.78
2022-06-23 10:00:00,32.18,53.18,43.85,35.93
2022-06-23 11:00:00,32.07,63.22,40.28,37.58
2022-06-23 12:00:00,42.46,61.73,43.05,36.73
2022-06-23 13:00:00,50.01,56.22,43.8,37.25
2022-06-23 14:00:00,48.77,55.03,46.93,35.85
2022-06-23 15:00:00,45.8,53.9,50.2,34.63
2022-06-23 16:00:00,35.13,56.88,53.98,30.75
2022-06-23 17:00:00,57.5,44.31,64.18,28.15
2022-06-23 18:00:00,42.72,32.52,63.7,26.98
2022-06-23 19:00:00,36.13,30.25,64.4,27.15
2022-06-23 20:00:00,47.22,23.27,67.45,26.7
2022-06-23 21:00:00,54.07,15.06,68.05,26.28
2022-06-23 22:00:00,44.83,18.66,68.88,25.78
2022-06-23 23:00:00,23.32,27.74,67.35,26.03
2022-06-24 00:00:00,19.73,28.2,65.98,25.85
2022-06-24 01:00:00,15.2,29.74,66.2,25.33
2022-06-24 02:00:00,10.63,30.91,64.55,24.95
2022-06-24 03:00:00,17.54,29.48,65.68,24.93
2022-06-24 04:00:00,24.96,22.88,68.0,24.7
2022-06-24 05:00:00,37.36,18.25,70.25,24.7
2022-06-24 06:00:00,31.66,19.62,73.33,25.2
2022-06-24 07:00:00,25.64,28.33,67.18,26.85
2022-06-24 08:00:00,26.0,31.63,70.55,25.05
2022-06-24 09:00:00,27.54,21.87,72.95,25.1
2022-06-24 10:00:00,17.56,27.86,62.38,27.95
2022-06-24 11:00:00,8.46,33.98,52.05,30.63
2022-06-24 12:00:00,12.63,54.7,52.63,31.1
2022-06-24 13:00:00,24.75,53.03,55.85,30.33
2022-06-24 14:00:00,25.84,48.79,58.35,29.25
2022-06-24 15:00:00,25.07,48.23,58.13,28.73
2022-06-24 16:00:00,24.95,48.3,58.68,28.23
2022-06-24 17:00:00,25.77,44.26,59.05,27.8
2022-06-24 18:00:00,25.77,43.35,61.05,26.53
2022-06-24 19:00:00,25.32,40.39,63.18,25.48
2022-06-24 20:00:00,29.89,36.02,68.3,24.63
2022-06-24 21:00:00,27.38,29.8,70.8,24.28
2022-06-24 22:00:00,56.02,14.16,69.2,24.0
2022-06-24 23:00:00,59.66,10.26,71.48,23.63
2022-06-25 00:00:00,38.13,14.64,71.48,23.58
2022-06-25 01:00:00,32.92,16.33,70.93,23.85
2022-06-25 02:00:00,34.31,13.17,72.1,23.78
2022-06-25 03:00:00,41.85,9.99,73.68,23.0
2022-06-25 04:00:00,46.34,6.63,76.25,22.5
2022-06-25 05:00:00,38.11,4.16,74.48,23.75
2022-06-25 06:00:00,25.34,15.75,65.3,26.58
2022-06-25 07:00:00,20.25,25.39,61.95,27.75
2022-06-25 08:00:00,12.34,35.65,56.73,29.13
2022-06-25 09:00:00,8.54,41.01,49.5,30.0
2022-06-25 10:00:00,15.12,52.05,49.55,31.33
2022-06-25 11:00:00,14.57,63.59,48.75,32.5
2022-06-25 12:00:00,29.7,54.72,52.4,32.43
2022-06-25 13:00:00,30.3,53.21,53.83,31.95
2022-06-25 14:00:00,38.02,51.3,56.43,32.0
2022-06-25 15:00:00,33.77,47.23,58.48,31.38
2022-06-25 16:00:00,31.7,45.35,57.98,30.88
2022-06-25 17:00:00,27.94,43.5,58.5,30.53
2022-06-25 18:00:00,27.27,43.61,57.33,29.93
2022-06-25 19:00:00,32.02,38.54,60.83,28.93
2022-06-25 20:00:00,44.9,25.58,60.98,28.2
2022-06-25 21:00:00,28.52,32.52,60.55,27.58
2022-06-25 22:00:00,19.09,43.99,61.63,26.3
2022-06-25 23:00:00,12.83,42.29,60.08,25.63
2022-06-26 00:00:00,10.75,45.56,59.68,25.4
2022-06-26 01:00:00,13.29,44.88,62.9,24.55
2022-06-26 02:00:00,17.2,35.81,62.78,24.45
2022-06-26 03:00:00,21.55,28.47,64.38,24.05
2022-06-26 04:00:00,28.78,25.31,66.35,23.53
2022-06-26 05:00:00,31.85,15.79,66.0,24.83
2022-06-26 06:00:00,18.88,27.86,59.88,27.65
2022-06-26 07:00:00,9.73,31.96,52.03,30.13
2022-06-26 08:00:00,9.63,40.6,46.48,31.68
2022-06-26 09:00:00,10.87,45.32,43.43,32.78
2022-06-26 10:00:00,21.33,55.72,46.1,33.05
2022-06-26 11:00:00,17.72,53.82,43.58,33.53
2022-06-26 12:00:00,17.33,52.56,39.48,34.7
2022-06-26 13:00:00,20.94,63.42,38.68,35.55
2022-06-26 14:00:00,39.3,64.36,49.85,32.78
2022-06-26 15:00:00,40.09,52.79,52.65,32.18
2022-06-26 16:00:00,36.9,51.09,54.9,31.53
2022-06-26 17:00:00,35.82,45.95,59.48,30.1
2022-06-26 18:00:00,42.26,41.32,64.28,28.55
2022-06-26 19:00:00,42.35,38.73,69.5,27.0
2022-06-26 20:00:00,37.51,34.77,72.55,25.98
2022-06-26 21:00:00,29.99,26.47,72.8,25.35
2022-06-26 22:00:00,25.68,24.89,69.08,24.98
2022-06-26 23:00:00,22.77,25.35,70.98,24.45
2022-06-27 00:00:00,35.05,18.29,75.0,24.18
2022-06-27 01:00:00,28.45,19.19,77.15,23.93
2022-06-27 02:00:00,23.09,24.7,77.63,23.73
2022-06-27 03:00:00,23.81,25.31,78.85,23.65
2022-06-27 04:00:00,33.69,20.59,80.2,23.53
2022-06-27 05:00:00,24.1,18.0,74.93,24.98
2022-06-27 06:00:00,22.63,23.01,67.48,27.78
2022-06-27 07:00:00,27.72,28.34,67.5,28.05
2022-06-27 08:00:00,28.73,32.13,66.73,28.5
2022-06-27 09:00:00,25.68,34.32,62.38,29.7
2022-06-27 10:00:00,21.13,43.6,55.45,31.4
2022-06-27 11:00:00,22.89,50.75,53.43,31.55
2022-06-27 12:00:00,21.71,48.83,49.58,32.63
2022-06-27 13:00:00,27.67,53.06,47.65,32.98
2022-06-27 14:00:00,28.9,59.98,45.98,33.55
2022-06-27 15:00:00,28.42,59.34,48.43,32.98
2022-06-27 16:00:00,33.78,54.79,49.08,32.58
2022-06-27 17:00:00,38.16,51.19,54.68,30.9
2022-06-27 18:00:00,43.61,42.93,59.5,29.3
2022-06-27 19:00:00,43.13,39.79,64.03,27.73
2022-06-27 20:00:00,39.12,38.23,68.4,26.7
2022-06-27 21:00:00,40.17,31.0,70.88,25.88
2022-06-27 22:00:00,34.46,26.05,72.35,25.4
2022-06-27 23:00:00,31.45,23.63,73.9,25.18
2022-06-28 00:00:00,28.93,19.26,74.53,24.63
2022-06-28 01:00:00,21.37,21.3,74.18,24.15
2022-06-28 02:00:00,22.51,19.32,75.75,24.1
2022-06-28 03:00:00,37.29,11.38,77.6,23.75
2022-06-28 04:00:00,33.91,4.06,82.55,23.68
2022-06-28 05:00:00,37.73,15.131729505109188,80.78,24.98
2022-06-28 06:00:00,32.85,5.02,74.2,27.05
2022-06-28 07:00:00,32.08,8.71,71.33,27.95
2022-06-28 08:00:00,27.63,26.1,67.65,29.35
2022-06-28 09:00:00,18.52,36.81,62.58,30.65
2022-06-28 10:00:00,16.05,43.87,55.25,32.25
2022-06-28 11:00:00,18.96,50.43,52.45,33.28
2022-06-28 12:00:00,17.05,53.43,49.18,33.95
2022-06-28 13:00:00,24.04,56.89,47.3,33.9
2022-06-28 14:00:00,25.57,55.75,45.88,33.78
2022-06-28 15:00:00,20.88,59.11,41.75,33.55
2022-06-28 16:00:00,17.52,57.6,38.68,33.78
2022-06-28 17:00:00,21.0,58.54,36.63,33.73
2022-06-28 18:00:00,31.13,55.32,38.78,32.23
2022-06-28 19:00:00,30.41,54.95,44.88,30.58
2022-06-28 20:00:00,30.9,48.93,48.7,29.53
