Project Time (Interval end) (UTC0),NO PreScaled ppb,NO Scaled ppb,NO2 PreScaled ppb,NO2 Scaled ppb,NOx PreScaled ppb,NOx Scaled ppb,O3 PreScaled ppb,O3 Scaled ppb,Pressure mbar,Humidity %RH,Temperature C
07/Jun/2022 11:00:00,35.31,35.31,16.27,16.27,51.59,51.59,44.62,44.62,1006.78,54.25,29.45
07/Jun/2022 12:00:00,29.16,29.16,20.38,20.38,49.54,49.54,46.78,46.78,1006.2,55.45,29.03
07/Jun/2022 13:00:00,29.18,29.18,21.63,21.63,50.8,50.8,48.18,48.18,1005.65,54.7,29.03
07/Jun/2022 14:00:00,24.76,24.76,24.96,24.96,49.72,49.72,49.02,49.02,1004.68,57.73,28.55
07/Jun/2022 15:00:00,25.23,25.23,26.35,26.35,51.58,51.58,46.95,46.95,1004.15,59.03,27.93
07/Jun/2022 16:00:00,24.14,24.14,24.07,24.07,48.21,48.21,45.22,45.22,1004.33,59.03,27.28
07/Jun/2022 17:00:00,24.25,24.25,24.55,24.55,48.8,48.8,43.8,43.8,1004.23,59.6,26.9
07/Jun/2022 18:00:00,19.35,19.35,26.06,26.06,45.41,45.41,43.63,43.63,1004.58,63.2,25.6
07/Jun/2022 19:00:00,19.78,19.78,22.7,22.7,42.47,42.47,42.46,42.46,1004.63,65.83,24.33
07/Jun/2022 20:00:00,21.67,21.67,21.85,21.85,43.52,43.52,38.96,38.96,1005.48,67.7,23.58
07/Jun/2022 21:00:00,20.94,20.94,25.29,25.29,46.24,46.24,30.66,30.66,1005.48,69.4,23.03
07/Jun/2022 22:00:00,31.91,31.91,45.1,45.1,77.01,77.01,15.63,15.63,1005.33,70.55,22.53
07/Jun/2022 23:00:00,34.23,34.23,42.04,42.04,76.27,76.27,16.37,16.37,1004.65,71.8,22.03
08/Jun/2022 00:00:00,24.21,24.21,17.59,17.59,41.8,41.8,26.68,26.68,1004.1,71.05,21.7
08/Jun/2022 01:00:00,25.33,25.33,19.14,19.14,44.48,44.48,22.95,22.95,1003.8,71.25,21.73
08/Jun/2022 02:00:00,23.68,23.68,21.5,21.5,45.19,45.19,20.99,20.99,1003.58,72.65,21.5
08/Jun/2022 03:00:00,26.71,26.71,32.73,32.73,59.44,59.44,14.87,14.87,1003.83,75.15,20.98
08/Jun/2022 04:00:00,29.56,29.56,29.3,29.3,58.87,58.87,18.79,18.79,1003.95,73.65,20.8
08/Jun/2022 05:00:00,33.69,33.69,25.32,25.32,59.01,59.01,21.25,21.25,1003.93,67.78,22.2
08/Jun/2022 06:00:00,34.64,34.64,15.88,15.88,50.52,50.52,28.88,28.88,1003.95,59.73,23.85
08/Jun/2022 07:00:00,35.45,35.45,9,9,44.44,44.44,38.73,38.73,1004.13,52.6,26.1
08/Jun/2022 08:00:00,25.31,25.31,10.2,10.2,35.51,35.51,43.23,43.23,1004,52.03,26.85
08/Jun/2022 09:00:00,16.33,16.33,14.7,14.7,31.03,31.03,47.99,47.99,1004.03,54.48,26.58
08/Jun/2022 10:00:00,19.48,19.48,16.77,16.77,36.25,36.25,45.55,45.55,1004.15,52.9,26.98
08/Jun/2022 11:00:00,16.8,16.8,17.66,17.66,34.46,34.46,46.68,46.68,1004.23,52.68,27.45
08/Jun/2022 12:00:00,19.29,19.29,16.94,16.94,36.23,36.23,47.41,47.41,1003.3,49.5,28.25
08/Jun/2022 13:00:00,25.02,25.02,21.31,21.31,46.33,46.33,49.4,49.4,1003.15,49.68,28.98
08/Jun/2022 14:00:00,28.75,28.75,30.12,30.12,58.87,58.87,49.99,49.99,1002.4,55.83,27.68
08/Jun/2022 15:00:00,16.43,16.43,26.94,26.94,43.37,43.37,48.39,48.39,1002.55,57.1,26.8
08/Jun/2022 16:00:00,13.78,13.78,25.53,25.53,39.31,39.31,46.3,46.3,1003.15,56.95,26.6
08/Jun/2022 17:00:00,11.62,11.62,25.75,25.75,37.37,37.37,45.81,45.81,1003.6,60.33,25.33
08/Jun/2022 18:00:00,10.75,10.75,34.31,34.31,45.06,45.06,47.36,47.36,1003.48,67.28,24.25
08/Jun/2022 19:00:00,11.17,11.17,41.63,41.63,52.8,52.8,39.54,39.54,1002.65,77.5,22.08
08/Jun/2022 20:00:00,17.24,17.24,37.56,37.56,54.81,54.81,29.62,29.62,1003.65,79.9,21.53
08/Jun/2022 21:00:00,24.79,24.79,45.57,45.57,70.36,70.36,19.31,19.31,1003.63,81.03,21.28
08/Jun/2022 22:00:00,26.2,26.2,39.99,39.99,66.19,66.19,14.83,14.83,1003.43,82.25,20.98
08/Jun/2022 23:00:00,25.9,25.9,31.35,31.35,57.25,57.25,14.91,14.91,1003.2,83.15,20.33
09/Jun/2022 00:00:00,27.12,27.12,18.78,18.78,45.89,45.89,16.33,16.33,1002.4,82.58,19.78
09/Jun/2022 01:00:00,25.7,25.7,17.41,17.41,43.11,43.11,17.96,17.96,1002.13,81.4,19.48
09/Jun/2022 02:00:00,26.99,26.99,18.18,18.18,45.18,45.18,15.93,15.93,1002.15,81.53,19.2
09/Jun/2022 03:00:00,26.48,26.48,24.68,24.68,51.16,51.16,10.54,10.54,1002.08,83.38,18.95
09/Jun/2022 04:00:00,43.29,43.29,35.27,35.27,78.56,78.56,4.85,4.85,1002.2,84.85,19.05
09/Jun/2022 05:00:00,43.81,43.81,29.95,29.95,73.76,73.76,3.71,3.71,1002.18,82.5,20.8
09/Jun/2022 06:00:00,35.71,35.71,22.06,22.06,57.77,57.77,6.37,6.37,1002.65,79.35,22.9
09/Jun/2022 07:00:00,52.11,52.11,24.74,24.74,76.85,76.85,5.68,5.68,1002.48,73.7,24.7
09/Jun/2022 08:00:00,41.48,41.48,18.83,18.83,60.31,60.31,24.26,24.26,1002.1,68.25,25.83
09/Jun/2022 09:00:00,35.66,35.66,10.38,10.38,46.04,46.04,36.41,36.41,1001.78,63.8,26.75
09/Jun/2022 10:00:00,40.89,40.89,12.31,12.31,53.2,53.2,37.77,37.77,1001.23,59.08,27.88
09/Jun/2022 11:00:00,32.31,32.31,16.1,16.1,48.41,48.41,42.5,42.5,1000.55,58.38,28.4
09/Jun/2022 12:00:00,39.78,39.78,24.06,24.06,63.84,63.84,37.88,37.88,1000.53,58.63,29.15
09/Jun/2022 13:00:00,28.79,28.79,14.71,14.71,43.5,43.5,45.17,45.17,999.4,54.15,29.48
09/Jun/2022 14:00:00,18.84,18.84,26.2,26.2,45.04,45.04,47.88,47.88,999,57.93,28.53
09/Jun/2022 15:00:00,8.13,8.13,37.17,37.17,45.3,45.3,44.12,44.12,998.93,67.1,26.18
09/Jun/2022 16:00:00,15.5,15.5,47.74,47.74,63.24,63.24,40.27,40.27,998.93,74.35,24.35
09/Jun/2022 17:00:00,13.35,13.35,51.87,51.87,65.22,65.22,30.5,30.5,999.28,81.53,22.53
09/Jun/2022 18:00:00,25.32,25.32,68.33,68.33,93.65,93.65,18.99,18.99,999.65,85.4,21.75
09/Jun/2022 19:00:00,21.77,21.77,42.16,42.16,63.93,63.93,19.44,19.44,999.83,86.28,21.3
09/Jun/2022 20:00:00,23.7,23.7,22.23,22.23,45.93,45.93,21.87,21.87,999.83,85.03,20.83
09/Jun/2022 21:00:00,24.09,24.09,29.81,29.81,53.9,53.9,16.07,16.07,999.7,85.53,20.38
09/Jun/2022 22:00:00,22.89,22.89,21.89,21.89,44.77,44.77,17.24,17.24,999.75,87.35,20.55
09/Jun/2022 23:00:00,23.76,23.76,23.97,23.97,47.73,47.73,10.25,10.25,999.58,87.35,20.48
10/Jun/2022 00:00:00,25.27,25.27,23.95,23.95,49.23,49.23,6.04,6.04,999.83,87.95,20.23
10/Jun/2022 01:00:00,25.59,25.59,17.42,17.42,43.01,43.01,12.42,12.42,999.98,87.58,20.33
10/Jun/2022 02:00:00,26.67,26.67,7.47,7.47,34.14,34.14,24.17,24.17,999.6,83.4,20.1
10/Jun/2022 03:00:00,27.39,27.39,8.15,8.15,35.54,35.54,24.02,24.02,998.98,78.45,19.8
10/Jun/2022 04:00:00,24.39,24.39,22.75,22.75,47.13,47.13,17.17,17.17,999.38,80.48,19.85
10/Jun/2022 05:00:00,28.12,28.12,25.79,25.79,53.91,53.91,13.84,13.84,999.55,82,21.15
10/Jun/2022 06:00:00,27.35,27.35,23.07,23.07,50.42,50.42,15.47,15.47,999.48,77.78,22.78
10/Jun/2022 07:00:00,26,26,25.71,25.71,51.7,51.7,15.72,15.72,999.65,77.15,22.53
10/Jun/2022 08:00:00,22.64,22.64,31.53,31.53,54.17,54.17,20,20,1000.55,81.7,21.4
10/Jun/2022 09:00:00,21.7,21.7,37.06,37.06,58.76,58.76,18.7,18.7,1000.05,86.38,20.08
10/Jun/2022 10:00:00,23.47,23.47,39.08,39.08,62.55,62.55,17.45,17.45,1000.3,86.9,20.48
10/Jun/2022 11:00:00,31.33,31.33,45.13,45.13,76.46,76.46,15.92,15.92,1000.68,86.58,20.73
10/Jun/2022 12:00:00,26.46,26.46,46.76,46.76,73.23,73.23,12.44,12.44,1000.13,88.03,20.6
10/Jun/2022 13:00:00,23.65,23.65,30.54,30.54,54.19,54.19,13.9,13.9,1000.1,87.85,20.98
10/Jun/2022 14:00:00,24.47,24.47,24.1,24.1,48.57,48.57,14.46,14.46,999.35,86.93,21.23
10/Jun/2022 15:00:00,26.14,26.14,15.86,15.86,42,42,15.17,15.17,999.08,84.53,22.43
10/Jun/2022 16:00:00,25.49,25.49,18.7,18.7,44.19,44.19,14.89,14.89,999.38,81.08,23.15
10/Jun/2022 17:00:00,24.75,24.75,9.3,9.3,34.06,34.06,20.06,20.06,999.1,75.38,23.7
10/Jun/2022 18:00:00,20.04,20.04,7.27,7.27,27.3,27.3,27.19,27.19,999.5,72.4,22.85
10/Jun/2022 19:00:00,18.6,18.6,17.87,17.87,36.47,36.47,21.49,21.49,999.73,73.1,22.1
10/Jun/2022 20:00:00,18,18,16.4,16.4,34.4,34.4,21.63,21.63,1000.23,74.68,21.68
10/Jun/2022 21:00:00,16.63,16.63,24.88,24.88,41.51,41.51,18.11,18.11,1000.85,76.08,21.25
10/Jun/2022 22:00:00,17.39,17.39,31.69,31.69,49.08,49.08,12.56,12.56,1000.5,80.3,20.45
10/Jun/2022 23:00:00,16.34,16.34,17.92,17.92,34.26,34.26,19.38,19.38,1000.3,80.75,20.28
11/Jun/2022 00:00:00,14.89,14.89,12.84,12.84,27.73,27.73,21.67,21.67,1000.4,79.53,20.53
11/Jun/2022 01:00:00,14.26,14.26,11.36,11.36,25.62,25.62,19.19,19.19,999.95,79.9,20.48
11/Jun/2022 02:00:00,15.5,15.5,10.92,10.92,26.42,26.42,18.89,18.89,1000,79.8,20.08
11/Jun/2022 03:00:00,13.81,13.81,10.86,10.86,24.67,24.67,22.11,22.11,1000.05,80.7,20.13
11/Jun/2022 04:00:00,13.99,13.99,12.02,12.02,26.01,26.01,19.48,19.48,1000.3,80.75,20.25
11/Jun/2022 05:00:00,13.87,13.87,10.76,10.76,24.63,24.63,23.93,23.93,1000.53,80.15,20.3
11/Jun/2022 06:00:00,16.29,16.29,11.85,11.85,28.14,28.14,24.62,24.62,1000.93,78.23,20.4
11/Jun/2022 07:00:00,17.3,17.3,10.73,10.73,28.02,28.02,25.7,25.7,1001.63,75.85,20.88
11/Jun/2022 08:00:00,15.01,15.01,7.08,7.08,22.09,22.09,27.53,27.53,1002.18,71,22.05
11/Jun/2022 09:00:00,14.09,14.09,7.52,7.52,21.61,21.61,25.41,25.41,1001.9,66.18,23.83
11/Jun/2022 10:00:00,10.77,10.77,8.12,8.12,18.88,18.88,31.36,31.36,1001.9,62.33,25.13
11/Jun/2022 11:00:00,8.04,8.04,11.09,11.09,19.13,19.13,29.24,29.24,1001.45,62.55,24.8
11/Jun/2022 12:00:00,10.21,10.21,7.61,7.61,17.82,17.82,31.99,31.99,1001.3,53.78,27.3
11/Jun/2022 13:00:00,3.54,3.54,8.57,8.57,12.12,12.12,38.93,38.93,1001.38,52.83,27.9
11/Jun/2022 14:00:00,2.3,2.3,13.62,13.62,15.92,15.92,37.33,37.33,1001.33,53.95,27.75
11/Jun/2022 15:00:00,2.1,2.1,18.53,18.53,20.63,20.63,38.45,38.45,1001.4,58.55,27.55
11/Jun/2022 16:00:00,2.18,2.18,20.62,20.62,22.8,22.8,35.69,35.69,1001.43,59.1,26.93
11/Jun/2022 17:00:00,2.34,2.34,21.74,21.74,24.09,24.09,32.59,32.59,1001.73,59.28,26.33
11/Jun/2022 18:00:00,2.19,2.19,27.83,27.83,30.02,30.02,31.81,31.81,1002.43,65.45,25.1
11/Jun/2022 19:00:00,2.44,2.44,27.23,27.23,29.66,29.66,26.39,26.39,1002.95,70.48,23.68
11/Jun/2022 20:00:00,4.06,4.06,29.63,29.63,33.68,33.68,19.24,19.24,1003.15,71.9,23.23
11/Jun/2022 21:00:00,8.6,8.6,21.17,21.17,29.78,29.78,21.88,21.88,1003.05,69.7,23.25
11/Jun/2022 22:00:00,9.14,9.14,17.24,17.24,26.38,26.38,20.96,20.96,1003.38,68.58,23
11/Jun/2022 23:00:00,10.99,10.99,11.01,11.01,22,22,25.35,25.35,1003.93,66.08,22.78
12/Jun/2022 00:00:00,8.08,8.08,7.95,7.95,16.03,16.03,28.66,28.66,1003.55,66.3,22.4
12/Jun/2022 01:00:00,7.67,7.67,9.67,9.67,17.34,17.34,27.08,27.08,1003.2,68.05,21.85
12/Jun/2022 02:00:00,8.96,8.96,8.94,8.94,17.91,17.91,28.27,28.27,1003,67.73,21.73
12/Jun/2022 03:00:00,9.14,9.14,8.94,8.94,18.09,18.09,28.59,28.59,1002.85,66.83,21.78
12/Jun/2022 04:00:00,9.48,9.48,12.29,12.29,21.77,21.77,26.5,26.5,1003.15,67.18,21.53
12/Jun/2022 05:00:00,9.95,9.95,16.86,16.86,26.81,26.81,24.16,24.16,1003.43,67.7,21.58
12/Jun/2022 06:00:00,9.71,9.71,14.21,14.21,23.92,23.92,24.07,24.07,1003.73,65.55,22.8
12/Jun/2022 07:00:00,9.13,9.13,10.6,10.6,19.74,19.74,27.12,27.12,1003.88,61.75,24.18
12/Jun/2022 08:00:00,9.35,9.35,8.59,8.59,17.95,17.95,27.99,27.99,1003.8,56.45,26.33
12/Jun/2022 09:00:00,6.89,6.89,9.52,9.52,16.41,16.41,32.11,32.11,1004.1,52.9,27.33
12/Jun/2022 10:00:00,2.36,2.36,9.72,9.72,12.08,12.08,35.54,35.54,1004.1,52.1,27.6
12/Jun/2022 11:00:00,2.53,2.53,10.98,10.98,13.51,13.51,34.86,34.86,1004,50.68,28.2
12/Jun/2022 12:00:00,2.38,2.38,11.32,11.32,13.7,13.7,36.18,36.18,1004.03,48.73,29.28
12/Jun/2022 13:00:00,2.46,2.46,10.49,10.49,12.96,12.96,39.06,39.06,1003.58,46.13,29.75
12/Jun/2022 14:00:00,2.26,2.26,11.21,11.21,13.47,13.47,38.52,38.52,1003.45,44,30
12/Jun/2022 15:00:00,2.19,2.19,11.36,11.36,13.54,13.54,41.58,41.58,1003.83,43.6,30.45
12/Jun/2022 16:00:00,1.66,1.66,21.31,21.31,22.97,22.97,43.47,43.47,1003.25,48.03,28.68
12/Jun/2022 17:00:00,1.81,1.81,26.34,26.34,28.16,28.16,36.87,36.87,1003.53,51.6,27.73
12/Jun/2022 18:00:00,2.07,2.07,23.98,23.98,26.05,26.05,35.56,35.56,1004.23,52.28,27.08
12/Jun/2022 19:00:00,2.18,2.18,26.92,26.92,29.1,29.1,31.76,31.76,1004.88,53.75,26.25
12/Jun/2022 20:00:00,2.25,2.25,25.63,25.63,27.88,27.88,29.74,29.74,1005.23,58.33,25.4
12/Jun/2022 21:00:00,2.43,2.43,21.2,21.2,23.63,23.63,30.34,30.34,1004.95,59.95,24.73
12/Jun/2022 22:00:00,3.37,3.37,20.1,20.1,23.47,23.47,28.85,28.85,1005.2,60.88,24.35
12/Jun/2022 23:00:00,4.83,4.83,19.17,19.17,24,24,28.25,28.25,1005.13,62.4,24.05
13/Jun/2022 00:00:00,6.19,6.19,16.61,16.61,22.8,22.8,27.9,27.9,1005.2,62.85,23.8
13/Jun/2022 01:00:00,7.51,7.51,15.4,15.4,22.91,22.91,26.1,26.1,1005.4,62.93,23.6
13/Jun/2022 02:00:00,8.55,8.55,10.42,10.42,18.96,18.96,28.65,28.65,1005.6,62.23,23.35
13/Jun/2022 03:00:00,9.42,9.42,10.66,10.66,20.08,20.08,29.93,29.93,1005.8,61.48,23.28
13/Jun/2022 04:00:00,11.41,11.41,12.57,12.57,23.98,23.98,29.57,29.57,1005.68,60.5,23.2
13/Jun/2022 05:00:00,12.04,12.04,19.71,19.71,31.75,31.75,25.01,25.01,1005.93,60.83,23.3
13/Jun/2022 06:00:00,9.73,9.73,14.01,14.01,23.75,23.75,27.33,27.33,1006.25,59.58,24
13/Jun/2022 07:00:00,9.97,9.97,11.29,11.29,21.26,21.26,26.95,26.95,1005.98,55.6,26.25
13/Jun/2022 08:00:00,9.47,9.47,11.07,11.07,20.54,20.54,29.65,29.65,1006.28,53.18,26.93
13/Jun/2022 09:00:00,12.88,12.88,15.38,15.38,28.26,28.26,27.67,27.67,1006.15,48.73,28.63
13/Jun/2022 10:00:00,22.43,22.43,10.66,10.66,33.09,33.09,32.97,32.97,1006.4,42.48,31.4
13/Jun/2022 11:00:00,11.99,11.99,13.53,13.53,25.52,25.52,54.05,54.05,1006.4,41.4,31.98
13/Jun/2022 12:00:00,2.31,2.31,22.97,22.97,25.27,25.27,59.15,59.15,1005.95,45.78,31.3
13/Jun/2022 13:00:00,8.9,8.9,24.8,24.8,33.71,33.71,53.36,53.36,1005.2,45.7,31.93
13/Jun/2022 14:00:00,11.83,11.83,25.44,25.44,37.27,37.27,57.53,57.53,1004.58,42.05,32.63
13/Jun/2022 15:00:00,3.37,3.37,25.98,25.98,29.36,29.36,61.03,61.03,1004.38,43.23,31.73
13/Jun/2022 16:00:00,1.9,1.9,29.25,29.25,31.14,31.14,62.1,62.1,1004.73,47.88,29.38
13/Jun/2022 17:00:00,1.96,1.96,79.56,79.56,81.52,81.52,38.48,38.48,1004.3,69.05,24.53
13/Jun/2022 18:00:00,25.84,25.84,97.95,97.95,123.78,123.78,14.34,14.34,1004.45,73.78,24.68
13/Jun/2022 19:00:00,47.34,47.34,82.95,82.95,130.29,130.29,8.82,8.82,1004.9,72.78,24.15
13/Jun/2022 20:00:00,38.75,38.75,41.24,41.24,80,80,12.24,12.24,1005.3,65,24.3
13/Jun/2022 21:00:00,26.33,26.33,29.04,29.04,55.37,55.37,19.07,19.07,1005.68,57.93,24.83
13/Jun/2022 22:00:00,19.3,19.3,27.33,27.33,46.64,46.64,18.87,18.87,1005.95,60.78,24.05
13/Jun/2022 23:00:00,13.2,13.2,21.25,21.25,34.45,34.45,24.5,24.5,1006.45,61.48,23.6
14/Jun/2022 00:00:00,13.99,13.99,25.71,25.71,39.7,39.7,19.3,19.3,1006.15,64.55,22.93
14/Jun/2022 01:00:00,14.25,14.25,22.32,22.32,36.57,36.57,20.46,20.46,1006,65.43,22.6
14/Jun/2022 02:00:00,13.74,13.74,27.34,27.34,41.08,41.08,15.24,15.24,1005.85,68.98,22.35
14/Jun/2022 03:00:00,23.17,23.17,36,36,59.17,59.17,10.13,10.13,1006.33,71.25,21.95
14/Jun/2022 04:00:00,51.93,51.93,47.08,47.08,99.01,99.01,7.5,7.5,1006.48,71.1,21.63
14/Jun/2022 05:00:00,59.58,59.58,48.14,48.14,107.73,107.73,3.9,3.9,1006.75,71.73,22.45
14/Jun/2022 06:00:00,45.63,45.63,33.15,33.15,78.77,78.77,4.51,4.51,1007.4,65.4,25.33
14/Jun/2022 07:00:00,56.19,56.19,30.11,30.11,86.3,86.3,6.76,6.76,1007.58,55.68,28.9
14/Jun/2022 08:00:00,50.18,50.18,15.13,15.13,65.3,65.3,25.54,25.54,1007.8,46.78,31.18
14/Jun/2022 09:00:00,39.39,39.39,11.73,11.73,51.12,51.12,42.69,42.69,1008.33,42,32.33
14/Jun/2022 10:00:00,33.12,33.12,20.42,20.42,53.53,53.53,49,49,1008.15,40.35,32.5
14/Jun/2022 11:00:00,23.57,23.57,18.28,18.28,41.84,41.84,55.28,55.28,1007.33,38.7,33.8
14/Jun/2022 12:00:00,9.32,9.32,33.4,33.4,42.72,42.72,52.69,52.69,1007.65,42.78,31.95
14/Jun/2022 13:00:00,1.8,1.8,65.69,65.69,67.5,67.5,50.36,50.36,1006.83,58.63,27.6
14/Jun/2022 14:00:00,2.18,2.18,49.98,49.98,52.16,52.16,51.81,51.81,1008.03,68.45,23.15
14/Jun/2022 15:00:00,7.93,7.93,73.36,73.36,81.3,81.3,30.21,30.21,1007.33,80.65,20.2
14/Jun/2022 16:00:00,17.02,17.02,53.16,53.16,70.19,70.19,21.69,21.69,1007.15,77.7,22.63
14/Jun/2022 17:00:00,27.33,27.33,58.57,58.57,85.9,85.9,16.55,16.55,1007.65,74.38,24.25
14/Jun/2022 18:00:00,33.83,33.83,68.92,68.92,102.75,102.75,12.26,12.26,1007.93,75.28,23.98
14/Jun/2022 19:00:00,57.77,57.77,69.91,69.91,127.68,127.68,7.48,7.48,1008.23,78.25,23.23
14/Jun/2022 20:00:00,81.85,81.85,62.44,62.44,144.28,144.28,3.54,3.54,1008.83,80.2,22.33
14/Jun/2022 21:00:00,45.03,45.03,44.38,44.38,89.41,89.41,4.58,4.58,1009.05,76.23,22
14/Jun/2022 22:00:00,35.97,35.97,45.87,45.87,81.84,81.84,4.73,4.73,1008.98,77.23,21.85
14/Jun/2022 23:00:00,34.13,34.13,44.37,44.37,78.51,78.51,5.67,5.67,1009.63,80.03,21.3
15/Jun/2022 00:00:00,29.65,29.65,7.38,7.38,37.03,37.03,21.72,21.72,1009.63,69.73,21.85
15/Jun/2022 01:00:00,25.3,25.3,5.06,5.06,30.36,30.36,29.9,29.9,1009.63,60.48,22.5
15/Jun/2022 02:00:00,21.3,21.3,4.25,4.25,25.54,25.54,35.77,35.77,1009.63,57.13,22.5
15/Jun/2022 03:00:00,18,18,5.08,5.08,23.07,23.07,39.36,39.36,1010.13,55.85,22.43
15/Jun/2022 04:00:00,14.59,14.59,7.11,7.11,21.7,21.7,38.29,38.29,1010.08,56.25,22.28
15/Jun/2022 05:00:00,13.4,13.4,8.64,8.64,22.03,22.03,33.44,33.44,1010.63,56.25,22.95
15/Jun/2022 06:00:00,15.12,15.12,10.9,10.9,26.02,26.02,33.99,33.99,1011.08,51.73,25
15/Jun/2022 07:00:00,13.15,13.15,9.76,9.76,22.91,22.91,35.83,35.83,1011.43,48.58,27.38
15/Jun/2022 08:00:00,14.06,14.06,9.52,9.52,23.59,23.59,40.98,40.98,1011.7,44.5,29.4
15/Jun/2022 09:00:00,15.54,15.54,10.65,10.65,26.19,26.19,45.56,45.56,1011.65,40.78,30.93
15/Jun/2022 10:00:00,12.53,12.53,16.47,16.47,28.99,28.99,55.46,55.46,1011.85,38.73,31.75
15/Jun/2022 11:00:00,10.13,10.13,15.74,15.74,25.88,25.88,60.05,60.05,1011.43,37.18,32.23
15/Jun/2022 12:00:00,9.76,9.76,20.64,20.64,30.4,30.4,59.99,59.99,1011.13,37.38,32.05
15/Jun/2022 13:00:00,4.83,4.83,35.59,35.59,40.41,40.41,62.08,62.08,1010.7,40.3,31.58
15/Jun/2022 14:00:00,2.14,2.14,27.96,27.96,30.1,30.1,62.71,62.71,1010.2,41.53,30.78
15/Jun/2022 15:00:00,2.22,2.22,28.4,28.4,30.62,30.62,58.39,58.39,1009.88,43.03,30.25
15/Jun/2022 16:00:00,2.18,2.18,27.4,27.4,29.57,29.57,58.81,58.81,1009.85,44.03,29.83
15/Jun/2022 17:00:00,2.28,2.28,31.34,31.34,33.63,33.63,57.24,57.24,1010.05,47.3,29.15
15/Jun/2022 18:00:00,2.29,2.29,35.54,35.54,37.84,37.84,54.99,54.99,1010.33,53.38,27.6
15/Jun/2022 19:00:00,2.4,2.4,44.5,44.5,46.9,46.9,45.13,45.13,1011.03,58.63,26.18
15/Jun/2022 20:00:00,15.37,15.37,74.56,74.56,89.93,89.93,22.62,22.62,1011.2,62.55,25.08
15/Jun/2022 21:00:00,22.62,22.62,72.66,72.66,95.28,95.28,16.75,16.75,1011.13,65.7,24.15
15/Jun/2022 22:00:00,12.74,12.74,49.66,49.66,62.4,62.4,22.98,22.98,1011.33,70.05,23.55
15/Jun/2022 23:00:00,15.52,15.52,32.2,32.2,47.72,47.72,28.44,28.44,1011.8,71.88,23.2
16/Jun/2022 00:00:00,19.24,19.24,34.96,34.96,54.19,54.19,20.25,20.25,1011.65,72.33,22.5
16/Jun/2022 01:00:00,19.67,19.67,25.01,25.01,44.68,44.68,21.35,21.35,1011.6,72.93,21.95
16/Jun/2022 02:00:00,20.15,20.15,29.69,29.69,49.84,49.84,16.26,16.26,1011.3,74.98,21.48
16/Jun/2022 03:00:00,21.92,21.92,39.73,39.73,61.65,61.65,11.43,11.43,1011.15,77.78,21.4
16/Jun/2022 04:00:00,21.65,21.65,27.35,27.35,49,49,13.4,13.4,1011.5,79.63,21.68
16/Jun/2022 05:00:00,28.53,28.53,28.48,28.48,57.01,57.01,11.7,11.7,1011.95,77.5,22.2
16/Jun/2022 06:00:00,37.47,37.47,30.76,30.76,68.23,68.23,12.4,12.4,1012,71.13,23.95
16/Jun/2022 07:00:00,32.35,32.35,22.09,22.09,54.44,54.44,20.71,20.71,1012.53,69.38,24.98
16/Jun/2022 08:00:00,45.88,45.88,23.38,23.38,69.26,69.26,23.03,23.03,1012.75,62.6,27.08
16/Jun/2022 09:00:00,36.85,36.85,9.97,9.97,46.82,46.82,40.7,40.7,1012.55,55.38,28.7
16/Jun/2022 10:00:00,28.79,28.79,11.54,11.54,40.33,40.33,48.37,48.37,1012.8,54.15,29.2
16/Jun/2022 11:00:00,15.35,15.35,19.34,19.34,34.69,34.69,54.58,54.58,1012.2,55.83,28.43
16/Jun/2022 12:00:00,13.16,13.16,25.97,25.97,39.13,39.13,46.35,46.35,1012.25,59.15,27.18
16/Jun/2022 13:00:00,14.87,14.87,27.13,27.13,42,42,40.69,40.69,1012.08,58.58,26.38
16/Jun/2022 14:00:00,16.07,16.07,21.29,21.29,37.36,37.36,41.53,41.53,1011.18,56.15,27.15
16/Jun/2022 15:00:00,17.84,17.84,18.06,18.06,35.91,35.91,47.11,47.11,1011.2,52.85,28.03
16/Jun/2022 16:00:00,17.34,17.34,27.17,27.17,44.51,44.51,45.53,45.53,1010.73,57.43,27.65
16/Jun/2022 17:00:00,15.44,15.44,27.91,27.91,43.35,43.35,44.78,44.78,1010.58,56.95,27.43
16/Jun/2022 18:00:00,13.14,13.14,42.8,42.8,55.94,55.94,41.38,41.38,1011.03,64,26.3
16/Jun/2022 19:00:00,12.77,12.77,46.83,46.83,59.61,59.61,31.77,31.77,1011.15,68.65,25.13
16/Jun/2022 20:00:00,19.7,19.7,43.88,43.88,63.58,63.58,19.59,19.59,1011.3,67.9,24
16/Jun/2022 21:00:00,49.25,49.25,57.19,57.19,106.44,106.44,11.63,11.63,1011.6,65.33,23.08
16/Jun/2022 22:00:00,42.62,42.62,60.21,60.21,102.83,102.83,11.12,11.12,1011.65,70.6,22.45
16/Jun/2022 23:00:00,54.27,54.27,60.37,60.37,114.64,114.64,8.41,8.41,1011.8,74.28,21.85
17/Jun/2022 00:00:00,25.03,25.03,41.2,41.2,66.23,66.23,12.02,12.02,1011.33,73.43,21.28
17/Jun/2022 01:00:00,19.05,19.05,34.77,34.77,53.83,53.83,12.01,12.01,1011.13,76.1,20.78
17/Jun/2022 02:00:00,18.65,18.65,29.79,29.79,48.44,48.44,11.85,11.85,1010.73,78.33,20.3
17/Jun/2022 03:00:00,25.19,25.19,37.78,37.78,62.97,62.97,9.9,9.9,1011.18,80.6,19.85
